Title,Director,Cast,Genre,Music,year,language,industry
Professor,Lekh Tandon,"Shammi Kapoor, Kalpana, Salim, Parveen Choudhary, Lalita Pawar, Iftekhar, Tun Tun, Pratima Devi",Romantic comedy,,1962,Hindi,Bollywood
Raaz Ki Baat,Bolton Ci Nagi,"Sujit Kumar, Simi Garewal, Abhi Bhattacharya, Shyama, Sulochana, K. N. Singh, Agha, Mohan Choti",Thriller,,1962,Hindi,Bollywood
Raju Aur Gangaram,Ezra Mir,"Mridula, Abhimanyu Sharma",Children,,1962,Hindi,Bollywood
Rakhi,A. Bhimsen,"Ashok Kumar, Waheeda Rehman, Pradeep Kumar, Ameeta, Mehmood, Mohan Choti",Family Drama,,1962,Hindi,Bollywood
Rashtraveer Shivaji,R. C. Talwar,"Shyam Kumar, Ratnamala, Bela Bose, Heera Sawant, Rajrani, Radheshyam, Fazal Khan",Historical,,1962,Hindi,Bollywood
Reporter Raju,Dwarka Khosla,"Feroz Khan, Chitra, Indira Billi, Sulochana Chatterjee, Manorama, B. M. Vyas, Ratanmala, Manju","Action, Crime",,1962,Hindi,Bollywood
Rocket Girl,Nanabhai Bhatt,"Naaz, Bhagwan, Nilofer, Shammi, Soodesh Kumar, Kanchan, Brahm Bhardawaj, Jagdish Raj",Action Fantasy,,1962,Hindi,Bollywood
Rooplekha,Mohammed Hussain,"Mahipal, Vijaya Chaudhary, Krishna Kumari, Raj Adib, Shyam Kumar, Sunder, Jeevankala, Amar",Fantasy,,1962,Hindi,Bollywood
Rungoli,Amar Kumar,"Kishore Kumar, Vyjayanthimala, Jeevan, Durga Khote, Nazir Hussain, Sadhana Roychowdhary, Iftekhar, Dhumal, Brahm Bhardawaj",Romantic Drama,,1962,Hindi,Bollywood
Sachche Moti,Omi Bedi,"Jabeen, Suresh, Johnny Walker, Jeevan, Sulochana, Manmohan Krishna, Shammi",Crime Drama Romance,,1962,Hindi,Bollywood
Sahib Bibi Aur Ghulam,Abrar Alvi,"Meena Kumari, Guru Dutt, Waheeda Rehman, Rehman, Nazir Hussain, Dhumal, Harindranath Chattopadhyay, Pratima Devi, Jawahar Kaul, Minu Mumtaz",Drama,,1962,Hindi,Bollywood
Sakhi Robin,B. J. Patel,"Ranjan, Shalini, Babu Raje, Nilofar, Rajan Kapoor",Action,,1962,Hindi,Bollywood
Sangeet Samrat Tansen,S. N. Tripathi,"Bharat Bhushan, Anita Guha, Sabita Chatterjee, David, Sapru, Kumar, Mukri",Biopic Historical Drama,,1962,Hindi,Bollywood
Sautela Bhai,Mahesh Kaul,"Guru Dutt, Pranati (Pranoti Ghosh), Raj Kumar, Kanhaiyalal, Bipin Gupta, Asit Sen, S. N. Banerjee, Bela Bose, Honey Irani, Sarosh Irani",Family Drama,,1962,Hindi,Bollywood
Shaadi,"R. Krishnan, S. Panju","Saira Banu, Manoj Kumar, Dharmendra, Balraj Sahni, Om Prakash, Kalpana, Sulochana",Family Drama,,1962,Hindi,Bollywood
Sher Khan,Radhakant,"Kamaljit, Kumkum, Jayant, Veena, Sunder, Ulhas, Tabassum, Hiralal",Action,,1962,Hindi,Bollywood
Shiv Parvati,S. N. Tripathi,"Trilok Kapoor, Ragini, Vandana, Jeevan, Praveen Paul, Nayampally",,,1962,Hindi,Bollywood
Shree Ganesh,S. S. Dharwadkar,"Mahipal, Sahira, Indira Billi, Krishna Kumari, Jeevankala, Uma Dutt, Tiwari",Religious,,1962,Hindi,Bollywood
Son of India,Mehboob Khan,"Kumkum, Kanwaljeet, Sajid Khan, Jayant, Kanhaiyalal, Mukri, Simi Garewal, Tun Tun, Kumar, Lilian",Family Melodrama,,1962,Hindi,Bollywood
Soorat Aur Seerat,Rajnish Bahl,"Dharmendra, Nutan, K. N. Singh, Sulochana, Honey Irani, Asit Sen, Iftekhar, Badri Prasad, Leela Mishra",Drama,,1962,Hindi,Bollywood
Tilasmi Duniya,A. Karim,"Daljit, Krishna Kumari, Mohan Sherry, Indira Billi, Shyam Kumar, Sarla Devi, Jillani",Fantasy Action,,1962,Hindi,Bollywood
Toofani Tarzan,A. R. Zamindar,"Azad, Shanta Kumari, Shyam Kumar, Jeevankala, Tun Tun, Aruna, Lata Arora",Action Adventure,,1962,Hindi,Bollywood
Tower House,N. A. Ansari,"Ajit Khan, Shakila, N. A. Ansari",Thriller,,1962,Hindi,Bollywood
Ummeed,Nitin Bose,"Ashok Kumar, Joy Mukherjee, Nanda",,,1962,Hindi,Bollywood
Vallah Kya Baat Hai,Hari Walia,"Shammi Kapoor, Bina Rai, Nishi, Mumtaz, K. N. Singh, Tun Tun, Maruti, Mohan Choti",Romantic Drama,,1962,Hindi,Bollywood
Zindagi Aur Hum,Anand Kumar,"Nalini Jaywant, Dinesh, Chand Usmani, David, Mukri, Leela Mishra",Drama,,1962,Hindi,Bollywood
Aaj Aur Kal,Vasant Joglekar,"Sunil Dutt, Nanda, Ashok Kumar, Raaj Kumar, Tanuja, Soodesh Kumar, Deven Verma",Family Drama,,1963,Hindi,Bollywood
Akela,Jay Bee,"Balraj Sahni, Sadhana Roychowdhury, Lalita Pawar, Sulochana, Dhumal, Murad, Daisy Irani, Honey Irani",Crime Drama,,1963,Hindi,Bollywood
Akeli Mat Jaiyo,Nandlal Jashwantlal,"Meena Kumari, Rajendra Kumar, Agha, Minu Mumtaz, Leela Mishra",Romance Drama,,1963,Hindi,Bollywood
Awara Abdulla,Tara Harish,"Dara Singh, Parveen Choudhary, Helen, Chandrashekhar, Bhagwan",Action,,1963,Hindi,Bollywood
Bachpan,Nazar,"Salim Khan, Menka Irani, Daisy Irani, Jeevan, Manorama, David, Bhudo Advani",Social Drama,,1963,Hindi,Bollywood
Bahurani,T. Prakash Rao,"Guru Dutt, Mala Sinha, Feroz Khan, Shyama, Lalita Pawar, Agha",Family Drama,,1963,Hindi,Bollywood
Band Master,Ravindra Dave,"Jagdeep, Azra, Ravikant, Lalita Pawar, Rajan",Drama Family Romance,,1963,Hindi,Bollywood
Bandini,Bimal Roy,"Dharmendra, Nutan, Ashok Kumar, Raja Paranjpe, Tarun Bose, Asit Sen, Sulochana",Drama,,1963,Hindi,Bollywood
Been Ka Jadoo,N. Rajesh,"Mahipal, Helen, Kammo, Tiwari, Mohan Choti, Ulhas",Fantasy,,1963,Hindi,Bollywood
Begaana,Sadashiv Rao Kavi,"Dharmendra, Supriya Chowdhury, Agha, Sailesh Kumar, Tarun Bose, Madhavi, Daisy Irani, Manorama",Romance Drama,,1963,Hindi,Bollywood
Bharosa,K. Shankar,"Guru Dutt, Asha Parekh, Sudesh Kumar, Om Prakash, Shobha Khote, Mehmood, Lalita Pawar, Nana Palsikar, Sulochana",Family Drama Romance,,1963,Hindi,Bollywood
Bhootnath,Nanabhai Bhatt,"Ranjan, Vijaya Chaudhary, Rajan Haksar, Mohan Choti, Ulhas, Jeevankala","Costume, Action",,1963,Hindi,Bollywood
Bin Badal Barsaat,Jyoti Swaroop,"Biswajeet, Asha Parekh, Nishi, Mehmood, Moni Chatterjee, Padma Chavan",Thriller Drama,,1963,Hindi,Bollywood
Bluff Master,Manmohan Desai,"Shammi Kapoor, Saira Banu, Pran, Lalita Pawar, Mohan Choti, Tun Tun, Niranjan Sharma, Rashid Khan",Romance Comedy Drama,,1963,Hindi,Bollywood
Captain Sheroo,Dharam Kumar,"P. Jairaj, Helen, Maruti, Niranjanjan Sharma, Tun Tun, Padma Rani",Action,,1963,Hindi,Bollywood
Chandrasekhar Azad,Jagdish Gautam,"P. Jairaj, Nirupa Roy, Indira Billi, Manju, Leela Mishra",Historical Biopic,,1963,Hindi,Bollywood
Cobra Girl,Nanabhai Bhatt,"Mahipal, Ragini, Tiwari, Sunder, Manorama, Mariya",Fantasy,,1963,Hindi,Bollywood
Commercial Pilot Officer,O. P. Dutta,"Sohan Kapila, Shyama, Shashikala",Action Thriller,,1963,Hindi,Bollywood
Daanveer Karan,B. R. Panthulu,"Shivaji Ganesan, N. T. Rama Rao, Savitri",Mythology,,1963,Hindi,Bollywood
Deepak,Harsukh Bhatt,"Sulochana Chatterjee, Master Anwar, Maruti Rao, Chaman Puri, Bhartendu, Dwarkadas",Children,,1963,Hindi,Bollywood
Dekha Pyar Tumhara,Kalpataru,"Bhagwan, Naaz, Subiraj, Achala Sachdev, Helen, Madan Puri",Romantic Drama,,1963,Hindi,Bollywood
Dev Kanya,S. N. Tripathi,"Mahipal, Anita Guha, Krishna Kumari, Mukri, B. M. Vyas, Babu Raje",Fantasy,,1963,Hindi,Bollywood
Dil Ek Mandir,C. V. Sridhar,"Rajendra Kumar, Meena Kumari, Raaj Kumar, Mehmood, Shobha Khote, Achala Sachdev",Romantic triangle,,1963,Hindi,Bollywood
Dil Hi To Hai (1963 film),"C. L. Rawal, Pyare Lal Santoshi","Raj Kapoor, Nutan, Pran, Nazir Hussain, Leela Chitnis, Sabita Chatterjee, Manorama, Agha",Romance,,1963,Hindi,Bollywood
Ek Dil Sau Afsane,R.C. Talwar,"Raj Kapoor, Waheeda Rehman, Lalita Pawar, Sadhna Choudhary, Sulochana, Raj Kishore, Jagdish Raj, Tun Tun","Family, Romance Drama",,1963,Hindi,Bollywood
Ek Raaz,Shakti Samanta,"Kishore Kumar, Jamuna, Pran, Lalita Pawar, Tun Tun, Mumtaz, Agha",Social Family Drama,,1963,Hindi,Bollywood
Ek Tha Alibaba,Harbans,"Dara Singh, Nishi, Helen, Naaz, Tiwari, Hiralal, Ram Singh",Fantasy,,1963,Hindi,Bollywood
Faulad,Mohammed Hussain,"Dara Singh, Mumtaz, Randhawa, Shyam Kumar, Kamran, Minu Mumtaz, Kamal Mehra",Action,,1963,Hindi,Bollywood
Gehra Daag,O. P. Ralhan,"Mala Sinha, Rajendra Kumar, Usha Kiran, Madan Puri, Mumtaz, Tun Tun, Manmohan Krishna, Lalita Pawar, Sunder",Romance Crime Drama,,1963,Hindi,Bollywood
Ghar Basake Dekho,Kishore Sahu,"Manoj Kumar, Rajshree, Savitri, Mehmood, Shyama, Johnny Walker, Lalita Pawar",Family Drama,,1963,Hindi,Bollywood
Godaan,Trilok Jetley,"Raaj Kumar, Kamini Kaushal, Manhar Desai, Shashikala, Madan Puri, Shobha Khote, Mehmood, Tun Tun",Family Drama,,1963,Hindi,Bollywood
Grahasti,Kishore Sahu,"Ashok Kumar, Nirupa Roy, Manoj Kumar, Rajshree, Soodesh Kumar, Shobha Khote, Mehmood",Family Drama,,1963,Hindi,Bollywood
Gul-e-Bakavali,Jugal Kishore,"P. Jairaj, Nishi, Sulochana Chatterjee, Sunder, Tiwari, Maruti, Sapru, Naaz",Family,,1963,Hindi,Bollywood
Gumrah,B. R. Chopra,"Sunil Dutt, Mala Sinha, Ashok Kumar, Shashikala, Rehman, Nana Palsikar",Romantic drama,,1963,Hindi,Bollywood
Hamrahi,T. Prakash Rao,"Rajendra Kumar, Jamuna, Shobha Khote, Mehmood, O. P. Ralhan, Lalita Pawar",Romantic melodrama,,1963,Hindi,Bollywood
Harishchandra Taramati,B. K. Adarsh,"Prithviraj Kapoor, Jaymala, Babloo, Helen, B. M. Vyas, Ulhas, Tiwari, Babu Raje",Mythology,,1963,Hindi,Bollywood
Holiday in Bombay,P. L. Santoshi,"Shashi Kapoor, Vijaya Chaudhary, Shashikala, Laxmi Chhaya, Ulhas, Rajendranath, Dhumal, Sulochana Chatterjee, Jeevankala, Heera Sawant, Nazir Kashmiri",Romantic comedy,,1963,Hindi,Bollywood
The Householder,James Ivory,"Shashi Kapoor, Leela Naidu, Jennifer Kendal, Pahari Sanyal, Durga Khote, Achala Sachdev, Harindranath Chattopadhyay, Jabeen Jalil",Family Drama,,1963,Hindi,Bollywood
Jab Se Tumhe Dekha Hai,Kedar Kapoor,"Pradeep Kumar, Geeta Bali, Agha, Vijayalaxmi, Dulari, Sunder, Shammi Kapoor, Shashi Kapoor, Mohan Choti, Tun Tun",Romantic drama,,1963,Hindi,Bollywood
Jungle Boy,S. Pal,"Indira Bansal, Shyam Kumar, Swaroop, Raj Rani, Maruti",Action Adventure,,1963,Hindi,Bollywood
Junglee Raja,Vishwanath,"Azad, Madhu, Heera Sawant, Samson, Babu Raje",Action Adventure,,1963,Hindi,Bollywood
Kabli Khan,K. Amarnath,"Ajit, Helen, Jayant, Indira Bansal, Salim Khan, Samson, Mukri, W. M. Khan, Ulhas",Action,,1963,Hindi,Bollywood
Kahin Pyaar Na Ho Jaaye,Kalpataru,"Mehmood, Shakila, Om Prakash, Shammi, Purnima, Johnny Walker, Jeevankala, Babu Raje",Romance Drama,,1963,Hindi,Bollywood
Kala Ghoda,A. Shamsheer,"Azad, Indira Billi, Heera, Shyam Kumar, Sawant",Action,,1963,Hindi,Bollywood
Kala Jadoo,Mahmood,"Hercules, Chandrakala, Habib, Tun Tun, Maqbul",Fantasy,,1963,Hindi,Bollywood
Kan Kan Men Bhagwan,Babubhai Mistri,"Anita Guha, Mahipal, Krishna Kumari, Raja Nene, Ratnamala, Ram Singh",Devotional,,1963,Hindi,Bollywood
Kaun Apna Kaun Paraya,Niranjan,"Waheeda Rehman, Vijay Kumar, Nirupa Roy, Dulari, Johnny Walker, Shammi, Shyam Kumar",Family Drama,,1963,Hindi,Bollywood
Kinare Kinare,Chetan Anand,"Dev Anand, Meena Kumari, Chetan Anand, Sunder, Kammo, Madhoo, Sukhdev",Romance Drama,,1963,Hindi,Bollywood
Laagi Nahi Chhute Ram,Kundan Kumar,"Ashim Kumar, Kumkum, Helen, Leela Mishra, Nazir Hussain, Tiwari",,,1963,Hindi,Bollywood
Mansube Machlidar,Pramod Pati,,Documentary,,1963,Hindi,Bollywood
Maya Mahal,Chandrakant,"Mahipal, Helen, Indira Billi, Sunder, Tiwari, Bela Bose, Ram Mohan",Fantasy,,1963,Hindi,Bollywood
Mere Arman Mere Sapne,Arvind Sen,"Pradeep Kumar, Jayshree Gadkar, Sumitra Devi, Ashim Kumar, Pran, Abhi Bhattacharya",Romance Crime Drama,,1963,Hindi,Bollywood
Mere Mehboob,H. S. Rawail,"Rajendra Kumar, Sadhana, Ashok Kumar, Nimmi, Johnny Walker, Pran",Classic Muslim social,,1963,Hindi,Bollywood
Meri Surat Teri Ankhen,R. K. Rakhan,"Ashok Kumar, Asha Parekh, Pradeep Kumar, Nadira, Achla Sachdev, Ishwarlal, Kanhaiyalal",Romance Drama,,1963,Hindi,Bollywood
Mujhe Jeene Do,Moni Bhattacharya,"Sunil Dutt, Waheeda Rehman, Nirupa Roy, Durga Khote, Mumtaz, Cuckoo, Rajendra Nath, Anwar Hussain, Manorama",Dacoit Drama,,1963,Hindi,Bollywood
Mulzim,N. A. Ansari,"Pradeep Kumar, Shakila, Helen, Johnny Walker, N. A. Ansari, Nilofer, Nasreen",Crime Drama,,1963,Hindi,Bollywood
Mummy Daddy,Narendra Dave,"Sudesh Kumar, Ameeta, Lalita Pawar, Tiwari, Manorama",Family Drama,,1963,Hindi,Bollywood
Naag Mohini,Shantilal Soni,"Mahipal, Vijaya Chaudhary, Sunder, Rajan Haksar, Uma Dutt",Fantasy,,1963,Hindi,Bollywood
Nartakee,Nitin Bose,"Sunil Dutt, Nanda, Zeb Rehman, Om Prakash, Surekha, Agha, Aruna Irani, Nana Palsikar, Moni Chatterjee, Polson",Social Drama,,1963,Hindi,Bollywood
Parasmani,Babubhai Mistri,"Mahipal, Ragini, Helen, Nalini Chonkar, Manhar Desai, Jeevankala, Aruna Irani, Jugal Kishore",Fantasy,,1963,Hindi,Bollywood
Phir Wohi Dil Laya Hoon,Nasir Hussain,"Asha Parekh, Joy Mukherjee, Pran, Rajendra Nath, Veena, Tabassum, Shetty, Ram Avtar, Krishan Dhawan",Romance,,1963,Hindi,Bollywood
Pyaar Kiya To Darna Kya,B. S. Ranga,"Shammi Kapoor, B. Saroja Devi, Prithviraj Kapoor, Pran, Om Prakash",Romantic Family Drama,,1963,Hindi,Bollywood
Pyar Ka Bandhan,Naresh Saigal,"Raaj Kumar, Nishi, Naaz, Helen, Dhumal",Family Drama,,1963,Hindi,Bollywood
Raaja,Radhakant,"Jagdeep, Vijaya Chaudhary, Jeevan, Helen, Veena, Sunder, Ulhas",Drama,,1963,Hindi,Bollywood
Rocket Tarzan,B. J. Patel,"Rajan, Shakila Bano Bhopali, Polson, Nilofar, Shanti, Dalpat, Bhagwandas",Fantasy Sci-Fi,,1963,Hindi,Bollywood
Rustam Sohrab,Vishram Bedekar,"Prithviraj Kapoor, Suraiya, Premnath, Mumtaz, Murad, Sajjan",Costume Action Legend,,1963,Hindi,Bollywood
Rustom-E-Baghdad,B. J. Patel,"Dara Singh, Vijaya Chaudhary, Chandrashekhar, Randhawa, Sumitra Devi, Shakila Bano Bhopali",Costume Action,,1963,Hindi,Bollywood
Sehra,V. Shantaram,"Sandhya, Prashant, Lalita Pawar, Mumtaz, Manmohan Krishan, Ulhas, Babloo, M. Rajan, Baburao Pendharkar",Romantic Family Drama,,1963,Hindi,Bollywood
Shehar Aur Sapna,K.A. Abbas,"Dilip Roy, Surekha Parker, Manmohan Krishan, Anwar Hussain",Social Drama,,1963,Hindi,Bollywood
Shikari,Mohammed Hussain,"Ajit Khan, Ragini, Helen, Madan Puri, Habib, K. N. Singh, Bir Sakuja, Randhir Kapoor, Tun Tun, Kamal Mehra, Shyam Kumar",Fantasy Action,,1963,Hindi,Bollywood
Taj Mahal,M. Sadiq,"Pradeep Kumar, Bina Rai, Rehman, Veena, Jabeen Jalil, Jeevan, Helen, Murad, Minu Mumtaz",Historical romantic fiction,,1963,Hindi,Bollywood
Tarzan Aur Jadugar,Radhakant,"Chitra, Azad, Indira Billi, Arvind Pandey, Tun Tun, Sunder, Rajrani",Fantasy Action,,1963,Hindi,Bollywood
Teen Ghaaranay,K. A. Abbas,,"Short, Documentary",,1963,Hindi,Bollywood
Tere Ghar Ke Samne,Vijay Anand,"Dev Anand, Nutan, Om Prakash, Harindranath Chattopadhyay, Jankidas, Parveen Choudhary, Rajendra Nath, Mumtaz Begum, Rashid Khan",Romantic comedy,,1963,Hindi,Bollywood
Ustad Alauddin Khan,Ritwik Ghatak,,Documentary,,1963,Hindi,Bollywood
Ustadon Ke Ustad,Brij,"Ashok Kumar, Pradeep Kumar, Shakila, Sheikh Mukhtar, Johnny Walker, Helen, Anwar Hussain",Action Thriller,,1963,Hindi,Bollywood
Yeh Dil Kisko Doon,K. Mishra,"Shashi Kapoor, Ragini, Jeevan, Agha, Sajjan, Kamal Mehra",Romance Drama,,1963,Hindi,Bollywood
Yeh Rastey Hain Pyar Ke,R. K. Nayyar,"Sunil Dutt, Leela Naidu, Ashok Kumar, Rehman, Motilal, Shashikala, Hari Shivdasani, Manmohan",Romantic Thriller,,1963,Hindi,Bollywood
Zarak Khan,Harbans,"P. Jairaj, Chitra, Tiwari, Kumud Tripathi, Naazi, W. M. Khan",Costume Action,,1963,Hindi,Bollywood
Zingaro,Chandrakant,"P. Jairaj, Jabeen Jalil, Tiwari, Bela Bose, Maruti",Fantasy Action,,1963,Hindi,Bollywood
Aandhi Aur Toofan,Mohammed Hussain,"Dara Singh, Mumtaz, Jeevan, Bhagwan, Maruti, Kamran",Action Adventure,,1964,Hindi,Bollywood
Aao Pyaar Karen,R. K. Nayyar,"Joy Mukherjee, Saira Banu, Rajendra Nath, Madhvi, Jayant, Shyam Chatterjee",Romance Drama,,1964,Hindi,Bollywood
Aap Ki Parchhaiyan,Mohan Kumar,"Dharmendra, Supriya Chowdhury, Shashikala, Om Prakash, Leela Chitnis, Vijayalaxmi, Manorama",Romance Drama,,1964,Hindi,Bollywood
Aaya Toofan,"Kedar Kapoor, Mohammed Hussain","Dara Singh, Nishi, Helen, Anwar Hussain, Randhawa, Indira Billi, Maruti, Tun Tun",Action,,1964,Hindi,Bollywood
Apne Huye Paraye,Ajit Chakraborty,"Mala Sinha, Manoj Kumar, Shashikala, Lalita Pawar, Dulari, Agha, Iftekhar, Sunder",Romantic love triangle,,1964,Hindi,Bollywood
April Fool,Subodh Mukherjee,"Biswajeet, Saira Banu, Nazima, I. S. Johar, Jayant, Sajjan, Chand Usmani, Ram Avtar, Shetty",Romance Musical,,1964,Hindi,Bollywood
Arab Ka Lal,A. Shamsheer,"Samar Roy, Indra Billi, Sherry, Leela, Dilawar, Shyam Kumar",Costume Action,,1964,Hindi,Bollywood
Awara Badal,Kedar Kapoor,"Ajit, Ragini, Helen, Indira Billi, Leela Mishra Jagdish Sethi, Dhumal",Action,,1964,Hindi,Bollywood
Ayee Milan Ki Bela,Mohan Kumar,"Rajendra Kumar, Saira Banu, Dharmendra, Shashikala, Madan Puri, Nazir Hussain, Sulochana, Sunder, Mumtaz Begum",Romantic Drama,,1964,Hindi,Bollywood
Badshah,Chandrakant,"Dara Singh, Nishi, Tiwari, Rani, Shakila Bano Bhopali, Maruti, Rajan Haksar",Costume Action,,1964,Hindi,Bollywood
Baghi,Ram Dayal,"Pradeep Kumar, Leela Naidu, Mumtaz, Jeevan, Veena, Helen, Vijaya Chaudhary, Jagdeep",Costume Action,,1964,Hindi,Bollywood
Baghi Shahzada,Maruti Rao,"Kishore Kumar, Kumkum, Madhumati, Maruti, B. M. Vyas, Anwar Hussain, W. M. Khan",Action,,1964,Hindi,Bollywood
Benazir,Bimal Roy,"Ashok Kumar, Meena Kumari, Shashi Kapoor, Tanuja, Durga Khote, Nirupa Roy, Tarun Bose, Asit Sen",Social Muslim Drama,,1964,Hindi,Bollywood
Beti Bete,T L V Prasad,"Sunil Dutt, Saroja Devi, Jamuna, Mehmood, Shobha Khote, Jayant, Agha",Family Drama,,1964,Hindi,Bollywood
Bhakta Dhruvakumar,Dhirubhai Desai,"Shahu Modak, Nirupa Roy, Babloo, Indira Billi, Sunder, Niranjan Sharma",Devotional,,1964,Hindi,Bollywood
Birju Ustad,Manu Desai,"Sheikh Mukhtar, Vijaya Choudhary, Chandrashekhar, Mukri, Tun Tun",Action,,1964,Hindi,Bollywood
Captain Azad,Ram Rasila,"Azad, Neelam Kumari, Aruna Irani, Heera Sawant, Maqbul, Majnu, Habib",Costume Action,,1964,Hindi,Bollywood
Cha Cha Cha,Chandrashekhar,"Om Prakash, Bela Bose, Madan Puri, Iftekhar, Tun Tun",Musical Dance Drama,,1964,Hindi,Bollywood
Challenge,B. J. Patel,"Ranjan, Chitra, Bela Bose, Tiwari, Polson, Maruti, Indira Bansal",Action,,1964,Hindi,Bollywood
Chandi Ki Deewar,Dilip Bose,"Bharat Bhushan, Nutan, Indrani Mukherjee, Asit Sen, Sudhir, Naaz, Honey Irani, Pratima Devi",Romantic drama,,1964,Hindi,Bollywood
Char Dervesh,Homi Wadia,"Feroz Khan, Sayeeda Khan, Naaz, B. M. Vyas, Mukri, Sunder",Fantasy,,1964,Hindi,Bollywood
Chitralekha,Kidar Sharma,"Ashok Kumar, Meena Kumari, Pradeep Kumar, Mehmood, Zeb Rehman, Achla Sachdev, Minu Mumtaz, Bela Bose",Historical romantic drama,,1964,Hindi,Bollywood
Daal Me Kala,Satyen Bose,"Kishore Kumar, Nimmi, Agha, Om Prakash, Bipin Gupta, Abhi Bhattacharya, Sajjan, Shammi",Comedy,,1964,Hindi,Bollywood
Dara Singh,Kedar Kapoor,"Dara Singh, Nishi, Jeevan, Salim Khan, Tabassum, Tiwari, Mohan Choti",Action,,1964,Hindi,Bollywood
Dooj Ka Chaand,Nitin Bose,"Ashok Kumar, Bharat Bhushan, B. Saroja Devi, Raaj Kumar, Azra, Chandrashekhar, Ulhas, Agha",Drama,,1964,Hindi,Bollywood
Door Gagan Ki Chhaon Mein,Kishore Kumar,"Kishore Kumar, Supriya Chowdhury, Amit Kumar, Shashikala, Iftekhar, Sajjan, Raj Mehra, Nana Palsikar, Leela Mishra",Drama,,1964,Hindi,Bollywood
Door Ki Awaaz,Devendra Goel,"Joy Mukherjee, Saira Banu, Johnny Walker, Pran, Durga Khote, Om Prakash, Mallika",Romantic drama,,1964,Hindi,Bollywood
Dosti,Satyen Bose,"Sudhir Kumar, Sushil Kumar, Sanjay Khan, Farida, Leela Mishra, Nana Palsikar, Leela Chitnis, Abhi Bhattacharya",Social Drama,,1964,Hindi,Bollywood
Dulha Dulhan,Ravindra Dave,"Raj Kapoor, Sadhana, K. N. Singh, Agha, Madhumati, Raj Mehra",Romantic drama,,1964,Hindi,Bollywood
Ek Din Ka Badshah,Jugal Kishore,"P. Jairaj, Nishi, Jugal Kishore, Sunder, Mohan Choti",Costume Action,,1964,Hindi,Bollywood
Fariyad,Kidar Sharma,"Ashok Sharma, Zeb Rehman, Nazima, Achala Sachdev, Tun Tun, Bela Bose, Gopal Saigal",Social Family Drama,,1964,Hindi,Bollywood
Gazal,Ved Madan,"Sunil Dutt, Meena Kumari, Rehman, Mehmood, Nazima, Prithviraj Kapoor, Rajendra Nath, Raj Mehra",Romantic Muslim social,,1964,Hindi,Bollywood
Ganga Ki Lahren,Devi Sharma,"Kishore Kumar, Dharmendra, Kumkum, Savitri, Nazir Hussain, Azra",Drama,,1964,Hindi,Bollywood
Geet Gaya Patharon Ne,V. Shantaram,"Jeetendra, Rajshree, Nana Palsikar, Surendra, Babloo",Romantic Drama,,1964,Hindi,Bollywood
Hamara Ghar,K. A. Abbas,"Dilip Raj, Surekha, Sonal Mehta, Rekha Rao, Nana Palsikar, Yasmeen Khan",Children Adventure,,1964,Hindi,Bollywood
Hamara Rashtragan a.k.a. Our National Anthem,Pramod Pati,,Documentary,,1964,Hindi,Bollywood
Hameer Hath,Jaswant Jhaveri,"Nirupa Roy, P. Jairaj, Anita Guha, Manhar Desai, Vijay Choudhary, Sapru, B. M. Vyas",Legend Action,,1964,Hindi,Bollywood
Haqeeqat,Chetan Anand,"Balraj Sahni, Dharmendra",War,,1964,Hindi,Bollywood
Hercules,Shriram,"Dara Singh, Nishi, Mumtaz, Helen, Maruti, B. M. Vyas, Indira",Action,,1964,Hindi,Bollywood
Ishaara,K. Amarnath,"Joy Mukherjee, Vyjayanthimala, Pran, Subiraj, Azra, Jayant",Melodrama,,1964,Hindi,Bollywood
Jahan Ara,Vinod Kumar,"Bharat Bhushan, Mala Sinha, Shashikala, Prithviraj Kapoor, Sunder, Minu Mumtaz, Chandrashekhar, Achala Sachdev, Om Prakash",Historical romantic-fiction drama,,1964,Hindi,Bollywood
Jantar Mantar,Radhakant,"Mahipal, Vijaya Choudhury, Ulhas",Fantasy,,1964,Hindi,Bollywood
Ji Chahta Hai,Bibhuti Mitra,"Joy Mukherjee, Rajshree, Motilal, Shyama, Rajendra Nath, Jeevan, Achla Sachdev",Romantic drama,,1964,Hindi,Bollywood
Kaise Kahoon,Atma Ram,"Biswajeet, Nanda, Rehman, Naaz, Om Prakash, Manmohan, Asit Sen, Durga Khote",Melodrama,,1964,Hindi,Bollywood
Kashmir Ki Kali,Shakti Samanta,"Shammi Kapoor, Sharmila Tagore, Pran, Anoop Kumar, Nazir Hussain, Madan Puri, Sunder, Tun Tun, Dhumal",Romantic Musical,,1964,Hindi,Bollywood
Khufia Mahal,Akkoo,"P. Jairaj, Chitra, Tun Tun, Sherry, Sheikh, Paul Sharma",Fantasy Horror,,1964,Hindi,Bollywood
Kohra,Biren Nag,"Waheeda Rehman, Biswajeet, Lalita Pawar, Madan Puri, Manmohan Krishna, Abhi Bhattacharya","Thriller, Mystery",,1964,Hindi,Bollywood
Leader,,"Dilip Kumar, Vyjayanthimala",,,1964,Hindi,Bollywood
Magic Carpet,,,,,1964,Hindi,Bollywood
Mahasati Anusuya,,,,,1964,Hindi,Bollywood
Mahasati Behula,,,,,1964,Hindi,Bollywood
Maikhana,,,,,1964,Hindi,Bollywood
Main Bhi Ladki Hoon,A. C. Tirulokchandar,"Dharmendra, Meena Kumari, Balraj Sahni",,,1964,Hindi,Bollywood
