Title,Director,Cast,Genre,Music,year,language,industry
Yaar?,Sakthi Kannan,"Arjun, Nalini, Jaishankar, Jayachitra, Nizhalgal Ravi, Senthil",,V. S. Narasimhan,1985,Tamil,Kollywood
Yaro Azhaikirargal,Rajan Sarma,"Guru, Arundhati",,Shankar–Ganesh,1985,Tamil,Kollywood
Yemaatrathe Yemaaraathe,V. C. Guhanathan,"Vijayakanth, Archana, Anuradha, Vijayakumar, Sumithra",,Chandrabose,1985,Tamil,Kollywood
Aayiram Kannudayaal,K. Shankar,"Padmini, Jeevitha, Prabha, Baby Shalini, Rajeev, Senthil",,Shankar–Ganesh,1986,Tamil,Kollywood
Aayiram Pookkal Malarattum,E. Ramadoss,"Mohan, Seetha, Ranjini, Goundamani, Senthil, Janagaraj",,V. S. Narasimhan,1986,Tamil,Kollywood
Adutha Veedu,Rama Narayanan,"S. Ve. Shekher, Chandrasekhar, Ilavarasi, Madhuri",,Shankar–Ganesh,1986,Tamil,Kollywood
Africavil Appu,Vijay Anand,"Nalini, Suresh",,Ilaiyaraaja,1986,Tamil,Kollywood
Amman Kovil Kizhakale,R. Sundarrajan,"Vijayakanth, Radha, Ravichandran, Srividya, Senthil",,Ilaiyaraaja,1986,Tamil,Kollywood
Anandha Kanneer,K. Vijayan,"Sivaji Ganesan, Lakshmi, Visu, Rajeev, Nizhalgal Ravi, Jayashree, Rajyalakshmi, Janagaraj",,Shankar–Ganesh,1986,Tamil,Kollywood
Annai En Dheivam,R. Krishnamoorthy,"Vijayakanth, Jaishankar, K. R. Vijaya, Madhuri, Manorama, Y. G. Mahendra, Vadivukkarasi",,Shankar–Ganesh,1986,Tamil,Kollywood
Aruvadai Naal,G. M. Kumar,"Prabhu, Pallavi, Ramkumar, Vadivukkarasi, Raasi",,Ilaiyaraaja,1986,Tamil,Kollywood
Avalai Solli Kuttramillai,A. A. Soman,"Sarath Babu, Ranjini, Pavithra",,Gangai Amaran,1986,Tamil,Kollywood
Bathil Solval Bhadrakali,S. Jagadeesan,"Jaishankar, K. R. Vijaya, Ilavarasi, Jeevitha, Viji, Rajeev, Senthil",,K. V. Mahadevan,1986,Tamil,Kollywood
Choru,Rama Narayanan,"S. Ve. Shekher, Chandrasekhar, Jeevitha, Vanithasri",,Shankar–Ganesh,1986,Tamil,Kollywood
Cinema Cinema,T. P. Gajendran,"S. Ve. Shekher, Kalaiselvi",,M. S. Viswanathan,1986,Tamil,Kollywood
December Pookal,R. Boopathy,"Mohan, Revathi, Nalini, Nizhalgal Ravi, Goundamani, Senthil",,Ilaiyaraaja,1986,Tamil,Kollywood
Dharma Devathai,S. P. Muthuraman,"Vijayakanth, Raadhika, Pallavi",,Raveendran,1986,Tamil,Kollywood
Dharma Pathini,Ameerjan,"Karthik, Jeevitha, Chandrasekhar, Goundamani, Senthil",,Ilaiyaraaja,1986,Tamil,Kollywood
Dharmam,R. Thyagarajan,"Sathyaraj, Jaishankar, Saritha, Sudha Chandran",,Usha Khanna,1986,Tamil,Kollywood
En Sabatham,S. A. Chandrasekhar,"Arjun, Anitha",,Gangai Amaran,1986,Tamil,Kollywood
Enakku Nane Needipathi,S. A. Chandrasekhar,"Vijayakanth, Jeevitha, Jaishankar, Lakshmi",,Ilaiyaraaja,1986,Tamil,Kollywood
Endravathu Oru Naal,Balu Anand,"Naresh Kumar, Madhuri",,Shankar–Ganesh,1986,Tamil,Kollywood
Engal Thaikulame Varuge,V. N. Sambantham,"Suresh, Jeevitha, Goundamani, Silk Smitha, Thengai Srinivasan, Manorama, Y. G. Mahendra",,Chandrabose,1986,Tamil,Kollywood
Iravu Pookkal,Sridhar Rajan,"Sathyaraj, Nalini, Raveendran, Jeevitha, Y. G. Mahendra",,Ilaiyaraaja,1986,Tamil,Kollywood
Isai Paadum Thendral,S. Devarajan,"Sivakumar, Ambika, Rekha, Goundamani, Janagaraj",,Ilaiyaraaja,1986,Tamil,Kollywood
Jeevanathi,Sanjay-Bhaskar,"Sivakumar, Ilavarasi, Goundamani, Anuradha",,M. S. Viswanathan,1986,Tamil,Kollywood
Jigu Jigu Rayil,Manivannan,"S. Ve. Shekher, Sulakshana",,Shankar–Ganesh,1986,Tamil,Kollywood
Jothi Malar,Rama Narayanan,"Suresh, Nalini, K. R. Vijaya",,Shankar–Ganesh,1986,Tamil,Kollywood
Kadaikan Paarvai,Raaj Sridhar,"Pandiyan, Sathyaraj, Ilavarasi",,V. S. Narasimhan,1986,Tamil,Kollywood
Kadalora Kavithaigal,Bharathiraja,"Sathyaraj, Rekha, Raja, Ranjini, Janagaraj",,Ilaiyaraaja,1986,Tamil,Kollywood
Kagidha Odam,Rama Narayanan,"Ilavarasan, Nalini",,Shankar–Ganesh,1986,Tamil,Kollywood
Kaithiyin Theerpu,Vijaya Bharathy,"Vijaya Bharathy, Jaishankar, Urvashi, Anuradha",,R. Ramanujam,1986,Tamil,Kollywood
Kalamellam Un Madiyil,Rajasekhar,"Murali, Jayashree, Ganga, Janagaraj",,Chandrabose,1986,Tamil,Kollywood
Kanmaniye Pesu,Rajasekhar,"Sivakumar, Lakshmi, Ambika",,Raveendran,1986,Tamil,Kollywood
Kanna Thorakkanum Saami,R. Govindaraj,"Sivakumar, Jeevitha, Cho, Manorama",,IlaiyaraajaGangai Amaran,1986,Tamil,Kollywood
Kanne Kaniyamuthe,Sakthi Kannan,"Rehman, Amala, Jaishankar, Sujatha, Senthil",,M. S. Viswanathan,1986,Tamil,Kollywood
Kannukku Mai Ezhuthu,Mahendran,"P. Bhanumathi, Sujatha, Sarath Babu, Vadivukkarasi",,Ilaiyaraaja,1986,Tamil,Kollywood
Karimedu Karuvayan,Rama Narayanan,"Vijayakanth, Nalini, Sathyaraj, Pandiyan, Aruna, Goundamani, Senthil",,Ilaiyaraaja,1986,Tamil,Kollywood
Kodai Mazhai,Muktha S. Sundar,"Vidya Venugopal, Jaishankar, Lakshmi, Sripriya, Prasad, S. Ve. Shekher",,Ilaiyaraaja,1986,Tamil,Kollywood
Kovil Yaanai,Kandasami-Singaram,"Pandiyan, Jayashree, Radha Ravi, S. S. Chandran, Senthil, Kovai Sarala, Kuyili, Anuradha",,Chandrabose,1986,Tamil,Kollywood
Kulirkaala Megangal,C. V. Sridhar,"Arjun, Jaishankar, Sadhana, Thengai Srinivasan, Manorama, Vanitha",,Shankar–Ganesh,1986,Tamil,Kollywood
Kungamapottu,R. Ranjith Kumar,"R. Ranjith Kumar, Saritha",,Shankar–Ganesh,1986,Tamil,Kollywood
Lakshmi Vandhachu,Rajasekhar,"Sivaji Ganesan, Padmini, Revathi, Nizhalgal Ravi, S. Ve. Shekher, Jayachitra, Baby Meena",,Raveendran,1986,Tamil,Kollywood
Maaveeran,Rajasekhar,"Rajinikanth, Ambika, Jaishankar, Sujatha, Dara Singh, Nagesh, Vijayakumar, Sunitha",,Ilaiyaraaja,1986,Tamil,Kollywood
Machakaaran,Raj Bharath,"Thiagarajan, Raadhika, Urvashi, K. R. Vijaya",,Shankar–Ganesh,1986,Tamil,Kollywood
Mahasakthi Mariamman,K. S. Gopalakrishnan,"K. R. Vijaya, Sujatha, Rajesh, Ilavarasi, Chandrasekhar, Anuradha, Jayachitra, Sumithra",,K. V. Mahadevan,1986,Tamil,Kollywood
Malarum Ninaivugal,Krishnan–Panju,,,V. Kumar,1986,Tamil,Kollywood
Mamiyargal Jakkirathai,Rama Narayanan,"Raveendran, Nalini, Sadhana",,Chandrabose,1986,Tamil,Kollywood
Manakanakku,R. C. Sakthi,"Vijayakanth, Radha, Ambika, Sarath Babu, Rajesh",,M. S. Viswanathan,1986,Tamil,Kollywood
Mandhira Punnagai,V. Thamizhalagan,"Sathyaraj, Nadhiya, Raghuvaran, Baby Sujitha, Jai Jagadish, Senthil",,Ilaiyaraaja,1986,Tamil,Kollywood
Manithanin Marupakkam,K. Rangaraj,"Sivakumar, Radha, Jayashree, Jai Jagadish, Rajyalakshmi",,Ilaiyaraaja,1986,Tamil,Kollywood
Mannukkul Vairam,Manoj Kumar,"Sivaji Ganesan, Sujatha, Rajesh, Murali, Pandiyan, Ranjini, Vani Viswanath, Goundamani, Senthil, Kovai Sarala",,Devendran,1986,Tamil,Kollywood
Maragatha Veenai,Gokula Krishnan,"Suresh, Revathi, Goundamani, Chandrasekhar, Senthil, Manorama, Baby Sonia",,Ilaiyaraaja,1986,Tamil,Kollywood
Marakka Maatten,Ramarajan,"Nizhalgal Ravi, Viji, Janagaraj, S. S. Chandran, Senthil, Kovai Sarala",,Gangai Amaran,1986,Tamil,Kollywood
Marumagal,Karthick Raghunath,"Sivaji Ganesan, Jaishankar, Suresh, Revathi, Pavithra, Y. G. Mahendra, Manorama",,Chandrabose,1986,Tamil,Kollywood
Maruthi,K. V. Thyagarajan,"Chandrasekhar, S. Ve. Shekher, Jeevitha, Madhuri, S. S. Chandran, Senthil",,Shankar–Ganesh,1986,Tamil,Kollywood
Meendum Pallavi,A. P. Jegadeesh,"Jaishankar, Sujatha, Raghuvaran, Rajyalakshmi, Anuradha, Goundamani",,M. S. Viswanathan,1986,Tamil,Kollywood
Mel Maruvathoor Arpudhangal,S. Jagadeesan,"K. R. Vijaya, Rajesh, Radha Ravi, Nalini, Sulakshana, Thengai Srinivasan",,K. V. Mahadevan,1986,Tamil,Kollywood
Mella Thirandhathu Kadhavu,R. Sundarrajan,"Mohan, Radha, Amala, Visu, Senthil",,M. S. ViswanathanIlaiyaraaja,1986,Tamil,Kollywood
Mouna Ragam,Mani Ratnam,"Mohan, Revathi, Karthik",,Ilaiyaraaja,1986,Tamil,Kollywood
Mounam Kalaikirathu,Karikalan,"Suresh, Anand Babu, Jeevitha, Jayashree, Vijayakumar, S. S. Chandran, Senthil",,Shankar–Ganesh,1986,Tamil,Kollywood
Mr. Bharath,S. P. Muthuraman,"Rajinikanth, Ambika, Sathyaraj, Sharada, Goundamani, S. Ve. Shekher, Viji, Visu",,Ilaiyaraaja,1986,Tamil,Kollywood
Murattu Karangal,Rajasekhar,"Thiagarajan, Sulakshana, Sathyaraj, Jaishankar, Deepa",,Ilaiyaraaja,1986,Tamil,Kollywood
Muthal Vasantham,Manivannan,"Pandiyan, Chandrasekhar, Sathyaraj, Ramya Krishnan, Mahalakshmi",,Ilaiyaraaja,1986,Tamil,Kollywood
Mythili Ennai Kaathali,T. Rajendar,"T. Rajendar, Srividya, Amala, S. S. Chandran",,T. Rajendar,1986,Tamil,Kollywood
Naan Adimai Illai,Dwarakish,"Rajinikanth, Sridevi, Girish Karnad, V. K. Ramasamy, Thengai Srinivasan, Manorama, Y. G. Mahendra, Vanitha",,Vijay Anand,1986,Tamil,Kollywood
Naalellam Pournami,Utthaman,"Prabhu, Ranjini, Manimaran",,Gangai Amaran,1986,Tamil,Kollywood
Naanum Oru Thozhilali,C. V. Sridhar,"Kamal Haasan, Ambika, Jaishankar",,Ilaiyaraaja,1986,Tamil,Kollywood
Nambinar Keduvathillai,K. Shankar,"Vijayakanth, Prabhu, Jayashree, Sudha Chandran, Senthil, Manorama",,M. S. Viswanathan,1986,Tamil,Kollywood
Namma Ooru Nalla Ooru,V. Azhagappan,"Ramarajan, Rekha, Rajeev, Sulakshana, S. S. Chandran, Senthil",,Gangai Amaran,1986,Tamil,Kollywood
Natpu,Ameerjan,"Karthik, Radha Ravi, Sripriya, Sri Bharathi, Senthil",,Ilaiyaraaja,1986,Tamil,Kollywood
Neethana Antha Kuyil,R. Selvaraj,"Raja, Ranjini",,Ilaiyaraaja,1986,Tamil,Kollywood
Nilave Malare,S. A. Chandrasekhar,"Nadhiya, Rahman, Rajesh, Baby Shalini, Manorama, Senthil",,M. S. Viswanathan,1986,Tamil,Kollywood
Odangal,Ameerjan,"Sanjay Kumar, Naveena, Radha Ravi, Manorama",,Sampath Selvam,1986,Tamil,Kollywood
Oomai Vizhigal,R. Aravindraj,"Vijayakanth, Jaishankar, Arun Pandian, Saritha, Chandrasekhar, Srividya, Visu, Ilavarasi, Senthil",,Manoj GyanAabavanan,1986,Tamil,Kollywood
Oru Iniya Udhayam,R. Selvam,"Vijayakanth, Amala, Vijayakumar, Janagaraj",,Manoj Gyan,1986,Tamil,Kollywood
Oru Manithan Oru Manaivi,Durai,"Suresh, Ashok, Sumithra",,Shankar–Ganesh,1986,Tamil,Kollywood
Paadum Paravaigal,,"Anand Babu, Jeevitha",,Shankar–Ganesh,1986,Tamil,Kollywood
Padikkatha Padam,Bharath,"Bharathi, Viji",,T. S. Raghavender,1986,Tamil,Kollywood
Palaivana Rojakkal,Manivannan,"Prabhu, Sathyaraj, Nalini, Lakshmi, Suhasini",,Ilaiyaraaja,1986,Tamil,Kollywood
Panneer Nadhigal,M. Bhaskar,"Sivakumar, Amala, Jeevitha, Nizhalgal Ravi, Jayashree, S. S. Chandran, Senthil, Baby Meena",,Shankar–Ganesh,1986,Tamil,Kollywood
Paru Paru Pattanam Paru,Manobala,"Mohan, Ranjini, Kuyili",,Ilaiyaraaja,1986,Tamil,Kollywood
Piranthaen Valarnthaen,Vijayasingam,"Goundamani, Jeevitha, S. Ve. Shekher, Rajeev, Soorya, Brindha, Senthil",,Shankar–Ganesh,1986,Tamil,Kollywood
Poi Mugangal,C. V. Rajendran,"Rakesh, Sulakshana",,Shankar–Ganesh,1986,Tamil,Kollywood
Pookalai Parikatheergal,V. Azhagappan,"Suresh, Nadhiya, Rajeev, S. S. Chandran, Senthil, Manorama",,T. Rajendar,1986,Tamil,Kollywood
Pudhiya Poovithu,Surya,"Raja, Ramya Krishnan, Senthil, Kovai Sarala",,Kannan,1986,Tamil,Kollywood
Punnagai Mannan,K. Balachander,"Kamal Haasan, Revathi, Srividya, Rekha",,Ilaiyaraaja,1986,Tamil,Kollywood
Puthir,S. Siddalingaiah,"Murali, Sandhya, Asha Latha",,Ilaiyaraaja,1986,Tamil,Kollywood
Raja Nee Vaazhga,C. V. Rajendran,"Prabhu, Ambika, Sathyaraj, Nizhalgal Ravi, Anuradha",,K. Ravi,1986,Tamil,Kollywood
Rasigan Oru Rasigai,Balu Anand,"Sathyaraj, Ambika, Jaishankar, Goundamani, Senthil",,Raveendran,1986,Tamil,Kollywood
Revathy,Sundar K. Vijayan,"Revathi, Suresh",,Shankar–Ganesh,1986,Tamil,Kollywood
Saadhanai,A. S. Pragasam,"Sivaji Ganesan, K. R. Vijaya, Prabhu, Nalini, Y. G. Mahendra",,Ilaiyaraaja,1986,Tamil,Kollywood
Samsaram Adhu Minsaram,Visu,"Visu, Lakshmi, Raghuvaran, Chandrasekhar, Kismu, Manorama, Madhuri, Ilavarasi, Kamala Kamesh",,Shankar–Ganesh,1986,Tamil,Kollywood
Sarvam Sakthimayam,P. R. Somasundar,"Rajesh, Sudha Chandran, S. Ve. Shekher, Ramya Krishnan, Manorama, Radha Ravi",,Ben Surender,1986,Tamil,Kollywood
Selvakku,M. A. Kaja,"Chandrasekhar, Radha Ravi, Sulakshana, Soorya, Sri Sailaja, Janagaraj",,Chandrabose,1986,Tamil,Kollywood
Sigappu Malargal,S. A. Chandrasekhar,"Vijayakanth, Sulakshana, S. S. Chandran",,M. S. Viswanathan,1986,Tamil,Kollywood
Solai Pushpangal,Ramarajan,"Chandrasekhar, Jeevitha, Ramarajan",,Shankar–Ganesh,1986,Tamil,Kollywood
Thaaiku Oru Thaalaattu,Balachandra Menon,"Sivaji Ganesan, Padmini, Sujatha, Pandiarajan, Visu, Ilavarasi, Rohini, Rajyalakshmi",,Ilaiyaraaja,1986,Tamil,Kollywood
Thalaiyatti Bommaigal,K. Natraj,"Goundamani, Ilavarasi, Radha Ravi, Kalpana, Senthil",,Gangai Amaran,1986,Tamil,Kollywood
Thazhuvatha Kaigal,R. Sundarrajan,"Vijayakanth, Ambika, Senthil, Anuradha",,Ilaiyaraaja,1986,Tamil,Kollywood
Thodarum Uravu,,"Karthik, Urvashi",,Gangai Amaran,1986,Tamil,Kollywood
Unakkaagave Vaazhgiren,K. Rangaraj,"Sivakumar, Nadhiya, Suresh, Menaka, Senthil",,Ilaiyaraaja,1986,Tamil,Kollywood
Unnai Ondru Ketpen,Sakthi Kannan,"Mohan, Amala, Poornima Bhagyaraj",,V. S. Narasimhan,1986,Tamil,Kollywood
Unnidathil Naan,Arun Veerappan,"Nethaji, Nalini, Devi Lalitha",,Thayanban,1986,Tamil,Kollywood
Uyire Unakkaga,K. Rangaraj,"Mohan, Sujatha, Nadhiya, Senthil, Kovai Sarala",,Laxmikant–Pyarelal,1986,Tamil,Kollywood
Vasantha Raagam,S. A. Chandrasekhar,"Vijayakanth, Rahman, Sudha Chandran, S. A. Chandrasekhar",,M. S. Viswanathan,1986,Tamil,Kollywood
Vidinja Kalyanam,Manivannan,"Sathyaraj, Raveendran, VIjayakumar, Sujatha, Jayashree, Senthil",,Ilaiyaraaja,1986,Tamil,Kollywood
Viduthalai,K. Vijayan,"Sivaji Ganesan, Rajinikanth, Madhavi, Vishnuvardhan, Anuradha",,Chandrabose,1986,Tamil,Kollywood
Vikram,Rajasekhar,"Kamal Haasan, Dimple Kapadia, Lizzy, Ambika, Sathyaraj, Amjad Khan, Janagaraj",,Ilaiyaraaja,1986,Tamil,Kollywood
Yaaro Ezhuthiya Kavithai,C. V. Sridhar,"Sivakumar, Rajesh, Jayashree, Thengai Srinivasan, Kovai Sarala",,Anand Shankar,1986,Tamil,Kollywood
Aalappirandhavan,A. S. Pragasam,"Sathyaraj, Ambika, Silk Smitha, Master Tinku",,Ilaiyaraaja,1987,Tamil,Kollywood
Aankalai Nambathey,K. Alex Pandian,"Pandiyan, Rekha, Ramya Krishnan, Senthil, V. K. Ramasamy, S. S. Chandran",,Devendran,1987,Tamil,Kollywood
Aayusu Nooru,Ponmani Rajan,"Pandiyan, Pandiarajan, Ranjini, Senthil, Kovai Sarala",,T. Rajendar,1987,Tamil,Kollywood
Anand,C. V. Rajendran,"Prabhu, Radha, Jayashree, Chinni Jayanth",,Ilaiyaraaja,1987,Tamil,Kollywood
Ananda Aradhanai,Dinesh Baboo,"Mohan, Suhasini, Lizy, Srividya, Senthil, Kovai Sarala",,Manoj Gyan,1987,Tamil,Kollywood
Anbulla Appa,A. C. Tirulokchandar,"Sivaji Ganesan, Nadhiya, Rahman, V. K. Ramasamy, Y. G. Mahendra, Manorama, Sangeetha, Baby Sujitha",,Shankar–Ganesh,1987,Tamil,Kollywood
Anjatha Singam,M. R. Vijaychander,"Prabhu, Sathyaraj, Nalini, Jaishankar, Silk Smitha, Anuradha, Senthil, Vanitha",,Shankar–Ganesh,1987,Tamil,Kollywood
Arul Tharum Ayyappan,Dasarathan,"Pandiyan, M. Viswanathan, Rekha, Raghuvaran, Senthil",,Dhinakar,1987,Tamil,Kollywood
Chellakutti,K. Natraj,"Suresh, Jayashree, Sarath Babu, Sujatha",,Gangai Amaran,1987,Tamil,Kollywood
Chinna Kuyil Paaduthu,P. Madhavan,"Sivakumar, Ambika, Ilavarasi, Cho, Senthil, Manorama, Kovai Sarala, Master Tinku",,Ilaiyaraaja,1987,Tamil,Kollywood
Chinna Poove Mella Pesu,Robert - Rajasekhar,"Prabhu, Ramki, Narmadha, Shubha, Sudha Chandran, Sabitha Anand, Chinni Jayanth",,S. A. Rajkumar,1987,Tamil,Kollywood
Chinna Thambi Periya Thambi,Manivannan,"Sathyaraj, Prabhu, Nadhiya, Nizhalgal Ravi, Sudha Chandran",,Gangai Amaran,1987,Tamil,Kollywood
Chinnamanikkuyile,Priyadarshan,"Karthik, Rekha",,Saj Productions,1987,Tamil,Kollywood
Cooliekkaran,Rajasekhar,"Vijayakanth, Jaishankar, Srividya, Rupini, Radha Ravi, Silk Smitha, Nagesh, S. S. Chandran",,T. Rajendar,1987,Tamil,Kollywood
Dhoorathu Pachai,Manobala,"Karthik, Suhasini, Thulasi",,Ilaiyaraaja,1987,Tamil,Kollywood
Elangeswaran,T. R. Ramanna,"K. R. Vijaya, Rajesh, Revathi, Srividya, Sripriya",,M. S. Viswanathan,1987,Tamil,Kollywood
Ellaikodu,K. Jothipandiyan,"Saritha, Rajesh, Radha Ravi",,Shankar–Ganesh,1987,Tamil,Kollywood
Enga Chinna Rasa,K. Bhagyaraj,"K. Bhagyaraj, Radha, C. R. Saraswathy",,Shankar–Ganesh,1987,Tamil,Kollywood
Enga Ooru Pattukaran,Gangai Amaran,"Ramarajan, Rekha, Nishanthi, S. S. Chandran, Senthil, Kovai Sarala",,Ilaiyaraaja,1987,Tamil,Kollywood
Enga Veettu Ramayanan,K. Chozha Rajan,"Karthik, S. Ve. Shekher, Ilavarasi, Mahalakshmi, S. S. Chandran, Vanitha",,Shankar–Ganesh,1987,Tamil,Kollywood
Etikku Potti,R. Govindarajan,"Pandiarajan, Saritha, Chithrangi, Rajeev",,Gangai Amaran,1987,Tamil,Kollywood
Evargal Indiyargal,S. Jagadeesan,"Ramarajan, Madhuri, Lakshmi, Senthil",,Manoj Gyan,1987,Tamil,Kollywood
Gramatthu Minnal,K. Rangaraj,"Ramarajan, Revathi, Raja, Goundamani",,Ilaiyaraaja,1987,Tamil,Kollywood
Idhu Oru Thodar Kathai,Anu Mohan,"Mohan, Amala, Rekha, Goundamani, Senthil",,Gangai Amaran,1987,Tamil,Kollywood
Ini Oru Sudhanthiram,Manivannan,"Sivakumar, Nalini, Chandrasekhar, Pandiyan, Rekha, Raja, Jeevitha, Sulakshana, Janagaraj, Senthil, Kovai Sarala",,Gangai Amaran,1987,Tamil,Kollywood
Iniya Uravu Poothathu,C. V. Sridhar,"Suresh, Nadhiya, S. Ve. Shekher, Babita, Cho",,Ilaiyaraaja,1987,Tamil,Kollywood
Ival Oru Pournami,T. P. K.,"Raveendran, Seetha, Rooplatha, Sri Raman",,T. K. Ramamoorthy,1987,Tamil,Kollywood
Ivargal Varungala Thoongal,Venkat,"Prabhu, Ambika, Raghuvaran, Jaishankar, Jayachitra, Nagesh, Disco Shanti",,T. Rajendar,1987,Tamil,Kollywood
Jaathi Pookkal,A. P. Rathinam,"Shanavas, Nalini",,,1987,Tamil,Kollywood
Jallikattu,Manivannan,"Sivaji Ganesan, Sathyaraj, Radha, Janagaraj",,Ilaiyaraaja,1987,Tamil,Kollywood
Kaani Nilam,S. Arunmozhi,"Kalairani, Nassar, Delhi Ganesh",,Arun,1987,Tamil,Kollywood
Kadamai Kanniyam Kattupaadu,Santhana Bharathi,"Sathyaraj, Nalini, Jeevitha, Geetha",,Ilaiyaraaja,1987,Tamil,Kollywood
Kadhal Parisu,A. Jagannathan,"Kamal Haasan, Ambika, Radha, Jaishankar, Janagaraj, Kovai Sarala",,Ilaiyaraaja,1987,Tamil,Kollywood
Kalyana Kacheri,Manivannan,"Arjun, Ilavarasi, Senthil, Anuradha, Chinni Jayanth",,Ilaiyaraaja,1987,Tamil,Kollywood
Kathai Kathayam Karanamam,Y. G. Mahendra,"Y. G. Mahendra, Pallavi, Jaishankar, Visu, Manorama",,M. S. Viswanathan,1987,Tamil,Kollywood
Kavalan Avan Kovalan,Visu,"Prabhu, Rekha, Madhuri, Visu, Prameela, Kalaranjini",,Vijay Anand,1987,Tamil,Kollywood
Kavithai Paada Neramillai,Yugi Sethu,"Amala, Raghuvaran, Yugi Sethu, Nassar",,L. Vaidyanathan,1987,Tamil,Kollywood
Kizhakku Africavil Sheela,Dwarakish,"Suresh, Shakeela, Senthil, Kovai Sarala",,Bappi Lahiri,1987,Tamil,Kollywood
Kootu Puzhukkal,R. C. Sakthi,"Raghuvaran, Amala, Chandrasekhar, Y. Vijaya",,M. S. Viswanathan,1987,Tamil,Kollywood
Krishnan Vandhaan,K. Vijayan,"Sivaji Ganesan, Mohan, Rekha, Thengai Srinivasan",,Ilaiyaraaja,1987,Tamil,Kollywood
Kudumbam Oru Kovil,A. C. Tirulokchandar,"Sivaji Ganesan, Lakshmi",,,1987,Tamil,Kollywood
Makkal En Pakkam,Karthick Raghunath,"Sathyaraj, Ambika, Rajesh, Nagesh, Janagaraj, Manorama, Anuradha",,Chandrabose,1987,Tamil,Kollywood
Manaivi Ready,Pandiarajan,"Pandiarajan, Debashree Roy, K. A. Thangavelu, R. S. Manohar, Manorama",,Ilaiyaraaja,1987,Tamil,Kollywood
Manathil Urudhi Vendum,K. Balachandar,"Suhasini, Sridhar, S. P. Balasubrahmanyam, Ramesh Aravind",,Ilaiyaraaja,1987,Tamil,Kollywood
Mangai Oru Gangai,Hariharan,"Saritha, Suresh, Nadhiya",,Laxmikant–Pyarelal,1987,Tamil,Kollywood
Manithan,S. P. Muthuraman,"Rajinikanth, Rupini, Srividya, Raghuvaran, Madhuri, Cho, Senthil",,Chandrabose,1987,Tamil,Kollywood
Meendum Mahaan,Uthaman,"Pandiarajan, Murali, Rahman, Rekha, Madhuri, S. Ve. Shekher, Aruna",,V. Kumar,1987,Tamil,Kollywood
Megam Karuththirukku,Rama Narayanan,"Prabhu, Rekha, S. S. Chandran",,Manoj Gyan,1987,Tamil,Kollywood
Michael Raj,V. C. Guhanathan,"Raghuvaran, Madhuri, Sarath Babu, Sumithra, Senthil, Viji, Baby Shalini",,Chandrabose,1987,Tamil,Kollywood
Mupperum Deviyar,K. Shankar,"K. R. Vijaya, Sujatha, Lakshmi, Prabhu, Ambika, Senthil",,M. S. Viswanathan,1987,Tamil,Kollywood
Muthukkal Moondru,A. Jagannathan,"Sivaji Ganesan, Sathyaraj, Pandiarajan, Ranjini, Thengai Srinivasan, Manorama, Baby Sujitha",,T. Rajendar,1987,Tamil,Kollywood
My Dear Lisa,Baby,"Nizhalgal Ravi, Sadhana, Jaya Rekha, Manorama",,Reghu Kumar,1987,Tamil,Kollywood
Nalla Pambu,Rama Narayanan,"Karthik, Ambika, Madhuri, S. S. Chandran, Senthil, Kovai Sarala",,Shankar–Ganesh,1987,Tamil,Kollywood
Nayakan,Mani Ratnam,"Kamal Haasan, Saranya, Karthika, Janagaraj, Nassar, Nizhalgal Ravi, Thara",,Ilaiyaraaja,1987,Tamil,Kollywood
Neethikku Thandanai,S. A. Chandrasekhar,"Raadhika, Ravichandran, Srividya, Nizhalgal Ravi, Charan Raj, Senthil, S. S. Chandran, Kovai Sarala",,M. S. Viswanathan,1987,Tamil,Kollywood
Neram Nalla Irukku,Manoj Kumar,"Ramarajan, Nishanthi, Janagaraj, Senthil, Vidya Venugopal, Deepa",,M. S. Viswanathan,1987,Tamil,Kollywood
Nilavai Kayil Pudichen,Rama Narayanan,"Chandrasekhar, Seetha",,Shankar–Ganesh,1987,Tamil,Kollywood
Ninaikka Therintha Manamey,I. Suresh,"Mohan, Rupini, Chandrasekhar",,Ilaiyaraaja,1987,Tamil,Kollywood
Ninaive Oru Sangeetham,K. Rangaraj,"Vijayakanth, Radha, Srividya, Rekha, Goundamani, Senthil, Kovai Sarala",,Ilaiyaraaja,1987,Tamil,Kollywood
Ondru Engal Jathiye,Ramarajan,"Ramarajan, Nishanthi, Ravichandran, Sulakshana, Senthil, S. S. Chandran",,Gangai Amaran,1987,Tamil,Kollywood
Oor Kuruvi,O. S. Sivakumar,"Arun Pandian, Srividya, Madhavi",,Gangai Amaran,1987,Tamil,Kollywood
Oorkavalan,Manobala,"Rajinikanth, Raadhika, Pandiyan, Y. G. Mahendra, Chithra",,Shankar–Ganesh,1987,Tamil,Kollywood
Ore Raththam,K. Sornam,"Karthik, Pandiyan, Seetha, Madhuri, M. K. Stalin, Kismu, Manorama",,Devendran,1987,Tamil,Kollywood
Oru Thayin Sabhatham,T. Rajendar,"T. Rajendar, Srividya, Nizhalgal Ravi, S. S. Chandran",,T. Rajendar,1987,Tamil,Kollywood
Paadu Nilave,K. Rangaraj,"Mohan, Nadhiya, Ravichandran, Senthil",,Ilaiyaraaja,1987,Tamil,Kollywood
