Title,Director,Cast,Genre,Music,year,language,industry
Bhagath,Anand P. Raju,"Thriller Manju, Swapna",Action,M N Krupakar,2004,Kannada,Sandalwood
Kanasina Loka,G. S. Sarasa Kumar,"Vasu, Gopika",Romance,Teja,2004,Kannada,Sandalwood
Durgi,P. Ravi Shankar,"Malashri, Ashish Vidyarthi, Avinash, Raghuvaran, Kalabhavan Mani",Action,Hamsalekha,2004,Kannada,Sandalwood
Monalisa,Indrajit Lankesh,"Dhyan, Sadha, Bhavya, Ramakrishna, Darshan",Romance,Valisha – Sandeep,2004,Kannada,Sandalwood
Hendthi Andre Hendthi,Anand P. Raju,"Shashikumar, Shruti",Family,V. Manohar,2004,Kannada,Sandalwood
Nija,K. V. Raju,"Jaggesh, Lahari",Drama,Raj Bharath,2004,Kannada,Sandalwood
Bimba,Kavita Lankesh,"Daisy Bopanna, Raksha",Drama,Issac Thomas Kottukapally,2004,Kannada,Sandalwood
Srirampura Police Station,J G Krishna,"Sai Kumar, Durga Shetty",Action,London Chandru,2004,Kannada,Sandalwood
Rama Krishna,Om Sai Prakash,"V. Ravichandran, Jaggesh, Laila Mehdin, Kaveri",Romance,S. A. Rajkumar,2004,Kannada,Sandalwood
Mellusire Savigana,Ramesh Krishna,"Harish, Rashmi Kulkarni",Romance,V. Manohar,2004,Kannada,Sandalwood
Samudra,Kushal Babu,"Kushal Babu, Thriller Manju",Action,M. N. Krupakar,2004,Kannada,Sandalwood
Pathi Patni Avalu,Vijay Gujjar,"Adarsh, Amritha",Comedy,Shyam Sunder,2004,Kannada,Sandalwood
Baa Baaro Rasika,Dayal Padmanabhan,"Sunil Raoh, Ramya Krishnan, Ashitha",Romance,Mahesh,2004,Kannada,Sandalwood
Sakhi,S. Mahendar,"Praveen Kumar, Poonam",Romance,Chaitanya,2004,Kannada,Sandalwood
Kanasu,Sushil Mokashi,"Sushil Mokashi, Sanjjanaa",Drama,Sameer Kulkarni,2004,Kannada,Sandalwood
Devasura,A. N. Jayaramaiah,"Devaraj, B. C. Patil",Action,Guna Singh,2004,Kannada,Sandalwood
Kanakambari,Dinesh Babu,"Anu Prabhakar, Vijayalakshmi, Om Prakash Rao, Bank Janardhan",Horror,Praveen D. Rao,2004,Kannada,Sandalwood
Crime Story,B. R. Keshav,"Devaraj, Shobharaj",Action,Maruthi Meerajkar,2004,Kannada,Sandalwood
Love,Rajendra Singh Babu,"Auditya, Rakshita, Mohanlal, Amrish Puri",Romance / Action,Anu Malik,2004,Kannada,Sandalwood
Kanti,Bharath,"Sri Murali, Ramya, Mumtaj",Action,Gurukiran,2004,Kannada,Sandalwood
Gowdru,S. Mahendar,"Ambarish, Shruti, Devaraj, Meena",Drama,Hamsalekha,2004,Kannada,Sandalwood
Target,H. S. Rajashekar,"Thriller Manju, Ruchita Prasad",Action,M. N. Krupakar,2004,Kannada,Sandalwood
Sarvabhouma,Mahesh Sukhadhare,"Shivrajkumar, Shilpa Anand",Action,Hamsalekha,2004,Kannada,Sandalwood
Bhagawan,H. Vasu,"Darshan, Daisy Bopanna, Bhavana",Action / Romance,Rajesh Ramanath,2004,Kannada,Sandalwood
Ajju,N. T. Jayarama Reddy,"Sri Harsha, Ranjitha",Action,Rajesh Ramanath,2004,Kannada,Sandalwood
Naari Munidare Gandu Parari,G. K. M. Raju,"Kashinath, Varsha, Tara, Doddanna",Comedy,Rajesh Ramanath,2004,Kannada,Sandalwood
Pakkadmane Hudugi,M. S. Rajashekar,"Raghavendra Rajkumar, Ranjitha, Ananth Nag, Mohan Shankar",Comedy,Rajesh Ramanath,2004,Kannada,Sandalwood
Bidalaare,Ramana,"Anil Kalyan, Keerthi Chawla",Romance,K. M. Indra,2004,Kannada,Sandalwood
Real Rowdy,Bhavani Shankar,"Charanraj, Yashaswini",Action,Layendra Madan,2004,Kannada,Sandalwood
Apthamitra,P. Vasu,"Vishnuvardhan, Ramesh Aravind, Soundarya, Prema, Dwarakish, Vinaya Prasad, Avinash",Horror / Thriller / Drama,Gurukiran,2004,Kannada,Sandalwood
Shuklambharadaram,Mastaan,"Mohan Shankar, Durga Shetty",Comedy,S P Chandrakanth,2004,Kannada,Sandalwood
Yahoo,Seetaram Karanth,"Neethu, H. G. Dattatreya",Drama,M. N. Krupakar,2004,Kannada,Sandalwood
Praana,Prakash,"Prem Kumar, Preethi",Romance,Allwyn Fernandes,2004,Kannada,Sandalwood
Omkara,Shivamani,"Upendra, Preeti Jhangiani, Shweta Menon, Rangayana Raghu",Drama / Action,Gurukiran,2004,Kannada,Sandalwood
Sahukara,Om Prakash Rao,"V. Ravichandran, Vishnuvardhan, Shashikumar, Rambha, Rangayana Raghu, Sumithra",Romance / Drama,Rajesh Ramanath,2004,Kannada,Sandalwood
Thali Kattuva Shuba Vele,N. R. Vishwanath,"Kumar Bangarappa, Sudharani, Anu Prabhakar, Rajesh",Drama,Rajan Gurung,2004,Kannada,Sandalwood
Kalasipalya,Om Prakash Rao,"Darshan, Rakshita, Avinash, Sadhu Kokila",Action,Sadhu Kokila,2004,Kannada,Sandalwood
Aaha Nanna Thangi Maduve,Kashinath,"Kashinath, Lakshmi Musuri, Varna, Bank Janardhan",Comedy,V. Manohar,2004,Kannada,Sandalwood
Maurya,S. Narayan,"Puneeth Rajkumar, Meera Jasmine, Roja, Devaraj",Romance,Gurukiran,2004,Kannada,Sandalwood
Shrushti,Basavaraj,"Nagendra Prasad, Vinod Prabhakar, Priyadarshini, Roopa Hassan",Drama,S. A. Rajkumar,2004,Kannada,Sandalwood
Nalla,V. Nagendra Prasad,"Sudeep, Sangeetha, Tara, Srinath",Romance / Drama,Venkat Narayan,2004,Kannada,Sandalwood
Santhosha,M. R. Ramesh,"Siddharth, Rajesh Krishnan, Pranathi, Anitha",Romance,Stephen Prayog,2004,Kannada,Sandalwood
Jennifer,Y. S. Balaraj,"Y. S. Balaraj, Neetha",Romance,A T Raveesh,2004,Kannada,Sandalwood
Dharma Yodharu,,"Samarth, Roopa Ravindran",Documentary,,2004,Kannada,Sandalwood
Trin Trin,T. Chikkanna,"Dharma, Ruthika",Suspense Thriller,Rajesh Ramanath,2004,Kannada,Sandalwood
Aliya Mane Tholiya,Nagendra Magadi,"Om Prakash Rao, Ruchita Prasad",Comedy,Rajesh Ramanath,2004,Kannada,Sandalwood
Joke Falls,Ashok Patil,"Ramesh Aravind, Deepali, Neethu, Dattanna",Comedy,Mano Murthy,2004,Kannada,Sandalwood
Sardara,P. N. Sathya,"Darshan, Gurleen Chopra, Srinivasa Murthy",Action,Venkat Narayan,2004,Kannada,Sandalwood
Priya Manase,Madhu Mohana,"Uday, Lathashree",Romance,Shivasatya,2004,Kannada,Sandalwood
Jyeshta,Suresh Krissna,"Vishnuvardhan, Ashima Bhalla, Ramesh Bhat, Aniruddh, Devaraj, Sindhu Menon",Action,S. A. Rajkumar,2004,Kannada,Sandalwood
Kanchana Ganga,Rajendra Singh Babu,"Shivarajkumar, Sridevi Vijayakumar, Parvin Dabbas, Sumalatha, Sadhu Kokila, Arjun",Drama,S. A. Rajkumar,2004,Kannada,Sandalwood
Chappale,Naganna,"Sunil Raoh, Richa Pallod, Sihi Kahi Chandru",Romance,R. P. Patnaik,2004,Kannada,Sandalwood
Nanage Neenu Ninage Naanu,Anitha Subramanya,Rakesh,Romance,Praveen D Rao,2005,Kannada,Sandalwood
Maharaja,Om Sai Prakash,"Sudeep, Nikita Thukral, Ashok",Action,S. A. Rajkumar,2005,Kannada,Sandalwood
Mahasadhvi Mallamma,Renuka Sharma,"Saikumar, Meena",Drama,Sri Sailam,2005,Kannada,Sandalwood
Rishi,Prakash,"Shivarajkumar, Vijay Raghavendra, Radhika Kumaraswamy, Sindhu Tolani",Comedy / Drama,Gurukiran,2005,Kannada,Sandalwood
Zabardast,Ram Bharath Devan,"Bhushan Kumar, Rashmi Kulkarni",Romance,Gandharva,2005,Kannada,Sandalwood
Olave,P. H. Vishwanath,"Vishal Hegde, Sandhya",Romance,B R Hemanth,2005,Kannada,Sandalwood
Surya The Great,Rushi,"Ajay Rao, Shivani",Action,Samson,2005,Kannada,Sandalwood
Yeshwanth,Dayal Padmanabhan,"Sri Murali, Rakshita, Ramesh Bhat",Romance,Mani Sharma,2005,Kannada,Sandalwood
Ayya,Om Prakash Rao,"Darshan, Rakshita",Action,V. Ravichandran,2005,Kannada,Sandalwood
Encounter Dayanayak,D. Rajendra Babu,"Sachin, Spoorthi",Action / Crime,R. P. Patnaik,2005,Kannada,Sandalwood
Shadyantra,Rajesh Murthy,"Harish Raj, Namratha",Drama,Prakash Sontakki,2005,Kannada,Sandalwood
Udees,P. N. Sathya,"Mayoor Patel, Sonali Joshi",Action,Venkat Narayan,2005,Kannada,Sandalwood
Beru,P. Sheshadri,"Suchendra Prasad, Neetha, H. G. Dattatreya, T. N. Seetharam",Drama / Documentary,Praveen Kiran,2005,Kannada,Sandalwood
Aadi,M. S. Ramesh,"Auditya, Ramya, Avinash",Action,Gurukiran,2005,Kannada,Sandalwood
Shanti,Baraguru Ramachandrappa,Bhavana,Drama,Hamsalekha,2005,Kannada,Sandalwood
Hendathiyobbalu Maneyolagiddare,V. Umakanth,"Krishne Gowda, Sharan, Namratha, Doddanna",Comedy,Abhi,2005,Kannada,Sandalwood
Gadipaar,S. S. David,"Charanraj, Vinod Alva",Action,M S Maruthi,2005,Kannada,Sandalwood
Moorkha,A. N. Jayaramaiah,"Kashinath, Namratha, Bhavya, Bank Janardhan, Karibasavaiah",Comedy,V. Manohar,2005,Kannada,Sandalwood
Inspector Jhansi,H. Vasu,"Prema, Anand",Action,Dilip Sen - Sameer Sen,2005,Kannada,Sandalwood
Ranachandi,B. R. Keshav,"Prema, Naveen Mayur, Shobharaj",Action,M. S. Maruthi,2005,Kannada,Sandalwood
Rakshasa,Sadhu Kokila,"Shivrajkumar, Gajala, Ruthika, Kishore, Avinash, Rangayana Raghu",Action,Sadhu Kokila,2005,Kannada,Sandalwood
Jootata,N. S. Shankar,"Dhyan, Richa Pallod, Akash, Rangayana Raghu, Sanket Kashi",Comedy,R. P. Patnaik,2005,Kannada,Sandalwood
Kashi from Village,Om Sai Prakash,"Sudeep, Rakshita, Harsha, Bank Janardhan, Sathya Prakash",Action,Koti,2005,Kannada,Sandalwood
Preethisu,Siddaraju,"Vishal Hegde, Ashwini",Romance,Teja,2005,Kannada,Sandalwood
Navabharathi,K. Ganesh,"Sourav, Usha Kiran",Romance / Drama,Raj Bhaskar,2005,Kannada,Sandalwood
Varsha,S. Narayan,"Vishnuvardhan, Ramesh Aravind, Manya, Komal Kumar, Anu Prabhakar, Doddanna",Drama,S. A. Rajkumar,2005,Kannada,Sandalwood
Aakash,Mahesh Babu,"Puneeth Rajkumar, Ramya, Avinash, Kishore",Action / Romance,R. P. Patnaik,2005,Kannada,Sandalwood
Karnana Sampathu,Shantaram Kanagal,"Ambarish, Tara, Prakash Rai",Action,Guru,2005,Kannada,Sandalwood
Gunna,Dwarki,"Mayoor Patel, Chaitra Hallikeri, Rangayana Raghu, Sudeep",Action,Mahesh,2005,Kannada,Sandalwood
Mr. Bakra,Vasanth,"Jaggesh, Rohini, Srinivasa Murthy, Mukhyamantri Chandru",Comedy,V. Manohar,2005,Kannada,Sandalwood
Aham Premasmi,V. Ravichandran,"V. Ravichandran, Balaji, Aarti Chabria",Romance,V. Ravichandran,2005,Kannada,Sandalwood
Gowramma,Naganna,"Upendra, Ramya, Ramesh Bhat, Srinivasa Murthy",Drama,S. A. Rajkumar,2005,Kannada,Sandalwood
Shastri,P. N. Sathya,"Darshan, Manya, Bullet Prakash",Action,Sadhu Kokila,2005,Kannada,Sandalwood
Nan Love Madthiya,Venkatswamy,"Dileep Raj, Deepa, Ananth Nag",Romance,Hamsalekha,2005,Kannada,Sandalwood
Magic Ajji,Dinesh Babu,"Khushbu, Sudharani, Ramesh Bhat, Master Tejas",Fantasy / Horror,Aadhi,2005,Kannada,Sandalwood
Yaake,V. Rajendra Kumar,"Raghav, Divya Gowda",Mystery,M N Krupakar,2005,Kannada,Sandalwood
Giri,Ravicharan,"Srinagar Kitty, Preethi, Muni, Shobha",Comedy,Chakri,2005,Kannada,Sandalwood
Ugra Narasimha,Surya,"Mohan Shankar, Madhu Sharma, Sharath Lohitashwa",Action,Rajesh Ramanath,2005,Kannada,Sandalwood
O Gulabiye,Narendra Babu,"Vivek Beedu, Mallika, Suhasini",Romance,M. N. Krupakar,2005,Kannada,Sandalwood
Sye,Arun Prasad,"Sudeep, Kanika Subramaniam, Avinash, Pasupathy",Action,Gurukiran,2005,Kannada,Sandalwood
Hudgeeru Saar Hudgeeru,Lingaraj Kaggal,"Mohan Shankar, Sangeetha Shetty",Comedy,S. P. Chandrakanth,2005,Kannada,Sandalwood
Masala,Dayal Padmanabhan,"Sunil Raoh, Radhika Kumaraswamy, Vishal Hegde, Ramesh Bhat",Romance / Comedy,Sadhu Kokila,2005,Kannada,Sandalwood
Siddu,Mahesh Sukhadhare,"Sri Murali, Deepu, Tara, Sihi Kahi Chandru",Action,R. P. Patnaik,2005,Kannada,Sandalwood
Valmiki,M S Ramesh,"Shivrajkumar, Hrishitaa Bhatt, Lakshmi Rai, Avinash, Srinivasa Murthy",Action,Gurukiran,2005,Kannada,Sandalwood
News,M. K. Maheshwar,"Upendra, Renuka Menon, Reemma Sen, Nassar, Avinash",Action,Gurukiran,2005,Kannada,Sandalwood
Mental Manja,Sai Sagar,"Arjun, Sheetal Ramachandran, Srinath, Girija Lokesh",Drama,Sai Sagar,2005,Kannada,Sandalwood
Thunta,Om Prakash Rao,"Balaji, Ektha Khosla",Romance,V. Ravichandran,2005,Kannada,Sandalwood
Siri Chandana,Rajkishore,"Suryavardhan, Chethan",Drama,S. A. Rajkumar,2005,Kannada,Sandalwood
Abhinandane,N. Ramachandra Rao,"Ramkumar, Sudharani, Anu, Yeshwanth",Drama,K. Kalyan,2005,Kannada,Sandalwood
Jogi,Prem,"Shivrajkumar, Jennifer Kotwal, Arundhati Nag, Ramesh Bhat, Sanket Kashi",Action / Drama,Gurukiran,2005,Kannada,Sandalwood
Green Signal,Eeshwar Balegundi,"Ajay Rao, Ashitha, Vishal Hegde, Ashwini",Romance,Venkat Narayan,2005,Kannada,Sandalwood
Deadly Soma,Ravi Shrivatsa,"Auditya, Rakshita, Tara, Devaraj, Avinash",Action,Sadhu Kokila,2005,Kannada,Sandalwood
Live Band,B. R. Keshav,"Nagesh Mayya, Sneha",Adult drama,M. N. Krupakar,2005,Kannada,Sandalwood
Auto Shankar,D. Rajendra Babu,"Upendra, Shilpa Shetty, Radhika Kumaraswamy, Sudharani",Action,Gurukiran,2005,Kannada,Sandalwood
Namma Basava,Veera Shankar,"Puneeth Rajkumar, Gowri Munjal, Sudharani, Tara, Kota Srinivasa Rao",Action,Gurukiran,2005,Kannada,Sandalwood
Yauvana,Jayasimha Musuri,"Nithin, Lakshmi Musuri",Adult romance,Gopi Krishna,2005,Kannada,Sandalwood
Amrithadhare,Nagathihalli Chandrashekar,"Dhyan, Ramya, Bhavya, Avinash, Amitabh Bachchan",Drama / Romance,Mano Murthy,2005,Kannada,Sandalwood
Haseena,Girish Kasaravalli,"Tara, Chandrahasa Alva",Drama,Issac Thomas Kottukapally,2005,Kannada,Sandalwood
Boyfriend,D. R. Jana,"Dileep Raj, Rathi, Abhinayasri",Romance / Drama,K M Indra,2005,Kannada,Sandalwood
Swamy,M. S. Ramesh,"Darshan, Gayatri Jayaraman, Avinash, Rangayana Raghu",Action,Gurukiran,2005,Kannada,Sandalwood
Padri,Rajesh Fernandes,"Neutron D'souza, Arona, Dr. Kiran Keerkar, Tapan Acharya",Drama,Wilfy Remimbus,2005,Kannada,Sandalwood
Samarasimha Nayaka,Lingaraj Kaggal,"Abhijeeth, Rashmi Kulkarni, Srinath, Tara",Action,M. N. Krupakar,2005,Kannada,Sandalwood
Shambhu,Dwarki,"Sri Murali, Manya, Avinash, Rangayana Raghu",Romance,Ramesh Krishnan,2005,Kannada,Sandalwood
Hai Chinnu,Shivaji Rao Ghorpade,"Nithin, Mohini Patel",Romance,Gopi Krishna,2005,Kannada,Sandalwood
Anna Thangi,Om Sai Prakash,"Shivrajkumar, Radhika Kumaraswamy, Sudharani, Deepu, Vishal Hegde, Doddanna",Family Drama,Hamsalekha,2005,Kannada,Sandalwood
Nammanna,N. Shankar,"Sudeep, Anjala Zhaveri, Asha Saini, Ashish Vidyarthi, Kota Srinivasa Rao",Action,Gurukiran,2005,Kannada,Sandalwood
Lathi Charge,B. Ramamurthy,"Thriller Manju, Mohan Shankar",Action,Gopi Krishna,2005,Kannada,Sandalwood
Love Story,Bharati Kannan,"Mayoor Patel, Tanu Roy, Komal Kumar, Nizhalgal Ravi, Pramila Joshai",Romance,S. A. Rajkumar,2005,Kannada,Sandalwood
Good Bad Ugly,Tiger Prabhakar,"Tiger Prabhakar, Nisha",Adult romance,Tiger Prabhakar,2005,Kannada,Sandalwood
Nenapirali,Ratnaja,"Prem Kumar, Varsha, Vidya Venkatesh, Naveen Krishna",Romance,Hamsalekha,2005,Kannada,Sandalwood
Rama Shama Bhama,Ramesh Aravind,"Kamal Hassan, Ramesh Aravind, Shruti, Urvashi, Daisy Bopanna, Aniruddh",Comedy,Gurukiran,2005,Kannada,Sandalwood
Sakha Sakhi,Dayal Padmanabhan,"Sunil Raoh, Chaya Singh, Doddanna, Vinayak Joshi, Sadhu Kokila",Comedy / Romance,Sadhu Kokila,2005,Kannada,Sandalwood
Vishnu Sena,Naganna,"Vishnuvardhan, Ramesh Aravind, Ananth Nag, Gurleen Chopra, Lakshmi Gopalaswamy",Drama,Deva,2005,Kannada,Sandalwood
Dr. B. R. Ambedkar,Sharan Kumar Kabbur,"Vishnukanth, Tara, Bhavya",Biopic,Abhimann Roy,2005,Kannada,Sandalwood
Pandu Ranga Vittala,Dinesh Babu,"V. Ravichandran, Prema, Rambha, Shruti, Komal Kumar",Comedy,V. Ravichandran,2005,Kannada,Sandalwood
Mandya,Om Prakash Rao,"Darshan, Rakshita, Radhika Kumaraswamy, Avinash",Action,Gurukiran,2006,Kannada,Sandalwood
O Priyathama,Shivaprabhu,"Ajay Rao, Sanchana, Geetha, Sharat Babu, Sudharani",Romance,Valisha - Sandeep,2006,Kannada,Sandalwood
Shree,Prakash,"Vijay Raghavendra, Jennifer Kotwal, Rahul Roy, Ananth Nag, Vinaya Prasad, Avinash",Action / Drama,Valisha - Sandeep,2006,Kannada,Sandalwood
Veeru,S. Narayan,"Pankaj, Umashree, Prakash Heggodu",Drama,S. Narayan,2006,Kannada,Sandalwood
Mithayi Mane,Aarathi,"Aditi, Surabhi J. Herur, Hanumantha Raju",Drama,N. S. Prasad,2006,Kannada,Sandalwood
Uppi Dada M.B.B.S.,D. Rajendra Babu,"Upendra, Uma, Ananth Nag, Chi. Guru Dutt, Naveen Mayur, Rohini Hattangadi",Romance / Comedy / Drama,R. P. Patnaik,2006,Kannada,Sandalwood
Eesha,K. A. Rahman Mustafa,"Dheeraj, Neethu, Tara, Chitra Shenoy",Drama,Teja,2006,Kannada,Sandalwood
Bharathi,R. M. Veerabhadraiah,"Sadhana, Damini",Drama,Abhimanyu,2006,Kannada,Sandalwood
Mata,Guruprasad,"Jaggesh, Pari, Doddanna, R. N. Sudarshan, Tabla Nani, V. Biradar, Mandya Ramesh",Satirical Comedy,V. Manohar,2006,Kannada,Sandalwood
Seven O' Clock,Santosh Rai Pathaje,"Mithun Tejaswi, Pooja Kanwal, Sneha, Nithya, Komal Kumar, Sharan",Romance,M. S. Madhukar,2006,Kannada,Sandalwood
My Autograph,Sudeep,"Sudeep, Meena, Srinivasa Murthy, Sridevika, Deepu, Rashmi Kulkarni",Drama,Bharathwaj,2006,Kannada,Sandalwood
Suntaragaali,Sadhu Kokila,"Darshan, Rakshita, Ashish Vidyarthi, Manya, Rangayana Raghu, Umashree",Action,Sadhu Kokila,2006,Kannada,Sandalwood
Ramya Chaitra Kala,Sunil Kumar Desai,"Sandeep, Manasi Parashar, Nanditha, Rahul Inapur",Drama,Shyam Sundar,2006,Kannada,Sandalwood
Gopi,G. K. Mudduraj,"Sri Murali, Gowri Munjal, Doddanna, Tennis Krishna",Drama / Romance,Mani Sharma,2006,Kannada,Sandalwood
Shishya,Vasu,"Deepak, Chaitra, Rangayana Raghu",Action,V. Nagendra Prasad,2006,Kannada,Sandalwood
Hettavara Kanasu,Om Sai Prakash,"Mayoor Patel, Radhika Kumaraswamy, Sunder Raj, Pramila Joshai",Drama,Vandemataram Srinivas,2006,Kannada,Sandalwood
Ashoka,Shivamani,"Shivrajkumar, Sunitha Varma, Vinaya Prasad, Srinivasa Murthy",Action,Sadhu Kokila,2006,Kannada,Sandalwood
Nidhi,Radhakrishna,"Arjun, Devaraj",Action,Rajesh Ramanath,2006,Kannada,Sandalwood
Hatavadi,V. Ravichandran,"V. Ravichandran, Radhika Kumaraswamy, Doddanna, Avinash",Drama,V. Ravichandran,2006,Kannada,Sandalwood
Thandege Thakka Maga,S. Mahendar,"Upendra, Ambarish, Laila Mehdin, Sakshi Shivanand",Action / Drama,S. A. Rajkumar,2006,Kannada,Sandalwood
Shubham,Ravi Garani,"Shivadwaj, Sanjitha, Loknath, Kishore",Action,Gurukiran,2006,Kannada,Sandalwood
Sevanthi Sevanthi,S. Narayan,"Vijay Raghavendra, Ramya, Doddanna, Komal Kumar",Romance,S. A. Rajkumar,2006,Kannada,Sandalwood
Naaga,Y. Yesudoss,"Shivaram, Poonam",Action,Venkat Narayan,2006,Kannada,Sandalwood
Chellata,M. D. Sridhar,"Ganesh, Rekha Vedavyas, Devaraj, Avinash, Umashree, Rangayana Raghu, Komal Kumar",Romance,Gurukiran,2006,Kannada,Sandalwood
Ambi,V. Nagendra Prasad,"Auditya, Manya, Shobharaj, Kishore",Action / Romance,V. Nagendra Prasad,2006,Kannada,Sandalwood
Nanna Hendthi Kole,B. R. Keshav,"Naveen Mayur, Rohini",Thriller,M. S. Maruthi,2006,Kannada,Sandalwood
Ajay,Meher Ramesh,"Puneeth Rajkumar, Anuradha Mehta, Prakash Rai, Doddanna",Action,Mani Sharma,2006,Kannada,Sandalwood
Julie,Poornima Mohan,"Dino Morea, Ramya, Sihi Kahi Chandru, Chitra Shenoy",Romance,Rajesh Ramanath,2006,Kannada,Sandalwood
Belli Betta,Shivaraj Hoskere,"Sunil Raoh, Manya, Shivamani",Drama,A. T. Raveesh,2006,Kannada,Sandalwood
Thutturi,P. Sheshadri,"H. G. Dattatreya, Dharma",Drama,Hamsalekha,2006,Kannada,Sandalwood
Thavarina Siri,Om Sai Prakash,"Shiva Rajkumar, Daisy Bopanna, Ashitha, Ashwini, Mukhyamantri Chandru, Doddanna",Drama,Hamsalekha,2006,Kannada,Sandalwood
Miss California,Kodlu Ramakrishna,"Diganth, Jhanavi, Soumya, Sharath Babu, Jayanthi, Bhavya",Drama,Ravi Dattatreya,2006,Kannada,Sandalwood
Dattha,Chi Guru Dutt,"Darshan, Ramya, Keerthi Chawla, Vinaya Prasad, Srinath",Action,R. P. Patnaik,2006,Kannada,Sandalwood
Honeymoon Express,Nagendra Magadi,"Jaggesh, S. Narayan, Deepu, Santhoshi",Comedy,R. P. Patnaik,2006,Kannada,Sandalwood
Good Luck,S. Nandakumar,"Aniruddh, Radhika Kumaraswamy, Naveen Krishna",Romance,Rajesh Ramanath,2006,Kannada,Sandalwood
Thirupathi,Shivamani,"Sudeep, Pooja Kanwal, Charanraj, P. N. Sathya",Action,Rajesh Ramanath,2006,Kannada,Sandalwood
Cyanide,A. M. R. Ramesh,"Ravi Kale, Tara, Avinash, Malavika Avinash, Nassar",Crime Thriller,Sandeep Chowta,2006,Kannada,Sandalwood
Jackpot,N. M. Niranjan,"Dhyan, Shubha Poonja, Harsha",Romance / Comedy,Alwynn Fernandes M. N. Krupakar,2006,Kannada,Sandalwood
Ganda Hendathi,Ravi Shrivatsav,"Vishal Hegde, Sanjjanaa, Thilak Shekar, Manju Bhashini",Romance / Thriller,Gurukiran,2006,Kannada,Sandalwood
Neenello Naanalle,Dinesh Babu,"Vishnuvardhan, Rakshita, Aniruddh, Avinash",Drama,Ramesh Krishna,2006,Kannada,Sandalwood
Gandugali Kumara Rama,H. R. Bhargava,"Shiva Rajkumar, Laya, Anita Hassandani, Rambha, Avinash",Period action,Gurukiran,2006,Kannada,Sandalwood
Mohini 9886788888,Rajendra Singh Babu,"Auditya, Nassar, Riyaz Khan, Suhasini, Anu Prabhakar, Aadhi Lokesh",Horror / Thriller,Hamsalekha,2006,Kannada,Sandalwood
Nanna Kanasina Hoove,S. M. Patil,"Vinayak Joshi, Harish Raj, Keerthana, Preethi",Romance,N S Prasad,2006,Kannada,Sandalwood
Odahuttidavalu,Om Sai Prakash,"V. Ravichandran, Rakshita, Radhika Kumaraswamy, Komal Kumar, Rangayana Raghu",Romance / Drama,R. P. Patnaik,2006,Kannada,Sandalwood
Maha Nagara,Eshwar,"Vinod Prabhakar, Shilpa",Action,Naga Mahesh,2006,Kannada,Sandalwood
Kadala Mage,Praveen Kumar,"Diganth, Saritha Jain",Drama,S. P. Chandrakanth,2006,Kannada,Sandalwood
Gatti Taali Bitti Mela,Rajesh Kumar,"Kashinath, Madhuri",Romance / Comedy,Rajesh Ramanath,2006,Kannada,Sandalwood
Aishwarya,Indrajit Lankesh,"Upendra, Deepika Padukone, Daisy Bopanna",Romance,Rajesh Ramanath,2006,Kannada,Sandalwood
Jothe Jotheyali,Dinakar Thoogudeep,"Prem Kumar, Ramya, Komal Kumar",Romance,V. Harikrishna,2006,Kannada,Sandalwood
Autograph Please,Bharathi Shankar,"Aakash Shetty, Sanjjanaa, Sangeetha Shetty, Dileep Raj, Naveen Krishna",Romance,Arjun Janya,2006,Kannada,Sandalwood
Sirivantha,S. Narayan,"Vishnuvardhan, Shruti, Doddanna",Drama,S. A. Rajkumar,2006,Kannada,Sandalwood
Ravi Shastri,M. S. Rajashekar M. R. Raghavendra,"V. Ravichandran, Sneha, Ananth Nag",Comedy Drama,Rajesh Ramanath,2006,Kannada,Sandalwood
Thangigagi,P. N. Sathya,"Darshan, Poonam Bajwa, Shwetha Chengappa, Hemanth G Nag Rangayana Raghu",Drama,Sadhu Kokila,2006,Kannada,Sandalwood
Avanandre Avne,A. Venugopal,"Naveen Mayur, Kangana",Romance,Sangeet Sagar,2006,Kannada,Sandalwood
Rambha,B. Ramamurthy,"Chandrakanth, Nayana Krishna",Adult romance,Guru Prasad,2006,Kannada,Sandalwood
Saavira Mettilu,Puttanna Kanagal K. S. L. Swamy,"Kalyan Kumar, Jayanthi, Pandari Bai, Vajramuni, B. V. Radha, Ambarish, Doddanna, Mukhyamantri Chandru",Drama,Vijaya Bhaskar Pravin Godkhindi,2006,Kannada,Sandalwood
Hubli,Om Prakash Rao,"Sudeep, Rakshita, Anantha Velu, Tarakesh Patel",Action,A. R. Hemanth,2006,Kannada,Sandalwood
Pandavaru,K. V. Raju,"Ambarish, Devaraj, Shashikumar, Ramkumar, Aishwarya, Gurleen Chopra, Tara",Drama,Hamsalekha,2006,Kannada,Sandalwood
Tananam Tananam,Kavita Lankesh,"Shaam, Rakshita, Ramya, Girish Karnad, Bharathi Vishnuvardhan",Romance,K. Kalyan,2006,Kannada,Sandalwood
Kannadada Kanda,B. N. Vijayakumar,"Vinod Raj, Daksha, Kishore, Leelavathi",Action,H. Gurunath,2006,Kannada,Sandalwood
Student,M. D. Sridhar,"Mayoor Patel, Pooja Kanwal, Shraddha Arya, Komal Kumar, Avinash",Romance,R. P. Patnaik,2006,Kannada,Sandalwood
Care of Footpath,Master Kishan,"Master Kishan, Jackie Shroff, Tara, B. Jayashree",Drama,Ravi Dattatreya,2006,Kannada,Sandalwood
