Title,Director,Cast,Genre,Music,year,language,industry
Tripura,Raj Kiran,"Colors Swathi, Naveen Chandra, Saptagiri, Rao Ramesh",Horror – thriller,,2015.0,Telugu,Tollywood
Akhil,Vinayak,"Akhil Akkineni, Sayyeshaa, Rajendra Prasad, Mahesh Manjrekar, Brahmanandam, Vennela Kishore",Action,,2015.0,Telugu,Tollywood
Kumari 21F,Surya Pratap,"Raj Tarun, Heebah Patel",Love,,2015.0,Telugu,Tollywood
Cheekati Rajyam,Rajesh,"Kamal Haasan, Trisha, Prakash Raj",Thriller,,2015.0,Telugu,Tollywood
Size Zero,Prakash,"Arya, Anushka, Sonal Chauhan",Love,,2015.0,Telugu,Tollywood
Thanu Nenu,Ram Mohan,"Santosh, Avika Gor",Love,,2015.0,Telugu,Tollywood
Veediki Dookudekkuva,SatyaNarayana,"Srikanth, Kamna Jethmalani",love & action,,2015.0,Telugu,Tollywood
Sankarabharanam,Uday,"Nikhil, Nanditha",Crime comedy,,2015.0,Telugu,Tollywood
Bengal Tiger,Sampath Nandi,"Ravi Teja, Tamannaah Bhatia, Boman Irani, Raashi Khanna",Action & love,,2015.0,Telugu,Tollywood
Hitudu,Viplav,"Jagapathi Babu, Meera Nandan",Drama,,2015.0,Telugu,Tollywood
Anaganaga Oka Chitram,J. Prabhakar Reddy,"Shiva, Meghashree",Romance,,2015.0,Telugu,Tollywood
Kaki: Sound of Warning,Manon M,"Ashok, Meghashree, Sangeetha Bhat, Kiran Pattikonda",Horror,,2015.0,Telugu,Tollywood
Loafer,Puri Jagannadh,"Varun Tej, Disha Patani",Action & Romance,,2015.0,Telugu,Tollywood
Taskara,Chandra Sekhar,,Crime Drama,,2015.0,Telugu,Tollywood
Soukhyam,AS Ravi Kumar Chowdhary,"Gopichand, Regina Cassandra, Mukesh Rishi, Pradeep Rawat",Action & Romance,,2015.0,Telugu,Tollywood
Bhale Manchi Roju,Sriram Adittya. T,"Sudheer Babu, Wamiqa Gabbi, Dhanya Balakrishna, Sai Kumar",Romance action,,2015.0,Telugu,Tollywood
Mama Manchu Alludu Kanchu,Sriniwass Reddy,"Mohan Babu, Allari Naresh, Varun Sandesh, Poorna, Meena, Ramya Krishna",Comedy,,2015.0,Telugu,Tollywood
Jathakalisey,Rakesh Sashii,"Ashwin Babu, Tejaswi Madivada, Snigdha, Shakalaka Shankar, Dhanaraj, Satyadev",Romantic Comedy,,2015.0,Telugu,Tollywood
Chitram Bhalare Vichitram,Bhanu Prakash Balusu,"Chandini Tamilarasan, Sowmya, Subhasree, Jeeva, Surya, Venugopal Rao, Prabhas Sreenu, Allari Subhashini",Horror comedy,,2016.0,Telugu,Tollywood
Abbayitho Ammayi,Ramesh Varma,"Naga Shourya, Palak Lalwani, Rao Ramesh, Brahmanandam, Mohan",Romance,,2016.0,Telugu,Tollywood
Nenu.. Sailaja...,Kishore Tirumala,"Ram Pothineni, Keerthy Suresh, Sathyaraj, Pradeep Rawat, Prince Cecil, Rohini",Romance,,2016.0,Telugu,Tollywood
Nannaku Prematho,Sukumar,"Jr NTR, Rakul Preet, Jagapathi Babu, Rajendra Prasad","Thriller, Drama",,2016.0,Telugu,Tollywood
Express Raja,Merlapaka Gandhi,"Sharwanand, Surabhi, Harish Uthaman",Romance,,2016.0,Telugu,Tollywood
Dictator,Sriwass,"Nandamuri Balakrishna, Anjali, Sonal Chauhan",Action - romance,,2016.0,Telugu,Tollywood
Soggade Chinni Nayana,Kalyan Krishna,"Nagarjuna, Ramya Krishnan, Lavanya Tripathi, Nassar, Sampath Raj, Brahmanandam",Supernatural Drama,,2016.0,Telugu,Tollywood
Lacchimdeviki O Lekkundi,Jagadish Talasila,"Lavanya Tripathi, Naveen Chandra",Comedy-Thriller,,2016.0,Telugu,Tollywood
Seethamma Andalu Ramayya Sitralu,Gavireddy Srinivas Reddy,"Raj Tarun, Arthana, Aadarsh, Raja Ravindra",Romance,,2016.0,Telugu,Tollywood
Lajja,Narasimha Nandi,"Madhumitha, Varun, Shiva",Drama,,2016.0,Telugu,Tollywood
Speedunnodu,Bhimaneni Srinivasa Rao,"Bellamkonda Sreenivas, Sonarika Bhadoria",Drama,,2016.0,Telugu,Tollywood
Vennello Hai Hai,Vamsy,"Ajmal, Nikitha Narayan",Drama,,2016.0,Telugu,Tollywood
Krishna Gaadi Veera Prema Gaadha,Hanu Raghavapudi,"Nani, Mehreen Pirzada, Sampath Raj, Murali Sharma, Harish Uthaman",Romance,,2016.0,Telugu,Tollywood
Garam,Madan,"Aadi, Adah Sharma, Brahmanandam",Love,,2016.0,Telugu,Tollywood
Krishnashtami,Vasu Varma,"Sunil, Nikki Galrani, Dimple Chopade",Family Drama,,2016.0,Telugu,Tollywood
Malupu,Sathya Prabhas Pinisetty,"Aadhi, Nikki Galrani, Mithun Chakraborty, Richa Pallod, Pasupathy",Action,,2016.0,Telugu,Tollywood
Kshanam,Ravikanth,"Adivi Sesh, Adah Sharma, Anasuya",Mystery-Thriller,,2016.0,Telugu,Tollywood
Eluka Majaka,Relangi Narasimha Rao,"Vennela Kishore, Brahmanandam, Pavani",Comedy,,2016.0,Telugu,Tollywood
Padesave,Chuniya,"Karthik Raju, Nithya Shetty, Sam",Romance,,2016.0,Telugu,Tollywood
Terror,Sathish Kasetty,"Srikanth, Nikhita Thukral, Prudhvi, Nassar",Action,,2016.0,Telugu,Tollywood
Veeri Veeri Gu,M V Sagar,"Rudra, Venne, Raghu Babu",Horror,,2016.0,Telugu,Tollywood
Guntur Talkies,Praveen Sattaru,"Siddu Jonnalagadda, Rashmi Gautham, Shraddha Das",Black comedy / Erotic,,2016.0,Telugu,Tollywood
Kalyana Vaibhogame,Nandini Reddy,"Naga Shourya, Malavika Nair, Raasi",love,,2016.0,Telugu,Tollywood
Shourya,K. Dasaradh,"Manoj Manchu, Regina Cassandra, Prakash Raj",Action-Love,,2016.0,Telugu,Tollywood
Tuntari,Kumar Nagendra,"Nara Rohit, Latha Hegde, Kabir Duhan Singh",Comedy romance,,2016.0,Telugu,Tollywood
Tulasi Dalam,R. P. Patnaik,"Nischal, Vandana Gupta, R. P. Patnaik",Horror,,2016.0,Telugu,Tollywood
O Sthree Repu Raa,T. Ashok Kumar Reddy,"Ashish Gandhi, Diksha Panth, Shruthi Mol",Horror,,2016.0,Telugu,Tollywood
Nenu Maa College,S. S. Dhakar,"Manoj Nandan, Sisha, Srihari",Comedy romance,,2016.0,Telugu,Tollywood
Drishya Kavyam,Bella Ramakrishna Reddy,"Ram Karthik, Kashmira Kulkarni",Romance,,2016.0,Telugu,Tollywood
Seesa,Mohamad Issack,"Sivaji, Chaswa, Namratha",Horror,,2016.0,Telugu,Tollywood
Dandakaranyam,R. Narayana Murthy,"R. Narayana Murthy, Gaddar",Drama,,2016.0,Telugu,Tollywood
Romance With Finance,Rajju Kumpatla,"Merina Abraham, Satish Babu",Romance,,2016.0,Telugu,Tollywood
Run,Anil Kanneganti,"Sundeep Kishan, Anisha Ambrose, Bobby Simha",Thriller,,2016.0,Telugu,Tollywood
Oopiri,Vamsi Paidipally,"Nagarjuna, Karthi, Tamannaah",Comedy-drama,,2016.0,Telugu,Tollywood
Mohabbat Mein,Mahesh Surya,"Karthik, Hamida",Romance,,2016.0,Telugu,Tollywood
Ammayi Aaruguru,G. Muraliprasad,"Ramachandra, Aashalatha, Ravi",Horror,,2016.0,Telugu,Tollywood
Meera,Santhosh Eubulus,"Aditya Anand, Ishika Singh",Horror,,2016.0,Telugu,Tollywood
7 To 4,Vijay Sekhar Sankranth,"Anand Bachu, Raj Bala, Radhika, Loukya",Thriller,,2016.0,Telugu,Tollywood
Attack,Ram Gopal Varma,"Manchu Manoj, Surabhi, Jagapati Babu, Prakash Raj, Abhimanyu Singh, Poonam Kaur",Action,,2016.0,Telugu,Tollywood
Savitri,Pavan Sadineni,"Nara Rohit, Nanditha Raj",Drama,,2016.0,Telugu,Tollywood
Sardaar Gabbar Singh,K. S. Ravindra,"Pawan Kalyan, Kajal Aggarwal, Sharad Kelkar",Action,,2016.0,Telugu,Tollywood
Eedo Rakam Aado Rakam,G. Nageswara Reddy,"Manchu Vishnu, Raj Tarun, Hebah Patel, Sonarika Bhadoria",Romance,,2016.0,Telugu,Tollywood
Sarrainodu,Boyapati Srinu,"Allu Arjun, Srikanth, Aadhi Pinisetty, Rakul Preet Singh, Catherine Tresa, Pradeep Rawat, Sai Kumar, Jayaprakash, Brahmanandam",Action/romance,,2016.0,Telugu,Tollywood
Raja Cheyyi Vesthe,Pradeep,"Nara Rohit, Isha Talwar, Taraka Ratna",Action/Drama,,2016.0,Telugu,Tollywood
Supreme,Anil Ravipudi,"Sai Dharam Tej, Raashi Khanna, Master Mikhail Gandhi, Rajendra Prasad, Kabir Duhan Singh, Ravi Kishan, Sai Kumar",Action,,2016.0,Telugu,Tollywood
Brahmotsavam,Srikanth Addala,"Mahesh Babu, Kajal Aggarwal, Samantha Ruth Prabhu, Pranitha Subhash",Family Drama,,2016.0,Telugu,Tollywood
A Aa,Trivikram Srinivas,"Nithiin, Samantha, Naresh, Srinivas Avasarala",Romance / Drama,,2016.0,Telugu,Tollywood
Sri Sri,Muppalaneni Siva,"Krishna, Vijay Nirmala",Drama,,2016.0,Telugu,Tollywood
Okka Ammayi Thappa,Rajasimha Tadinada,"Sundeep Kishan, Nithya Menen, Ravi Kishan, Ali, Prudhviraj",Romantic thriller,,2016.0,Telugu,Tollywood
Parvathipuram,M.A. Chowdary,"Madan, Srushti Dange, Tapashree, Kushi Sharma, Leena David",Horror,,2016.0,Telugu,Tollywood
Right Right,J. B. Murali krishna,"Sumanth Ashwin, Pooja Jhaveri, Pavani Gangireddy, Nassar",Comedy drama,,2016.0,Telugu,Tollywood
Gentleman,Mohan Krishna Indraganti,"Nani, Niveda Thomas, Surabhi, Srinivas Avasarala, Tanikella Bharani, Vennela Kishore",Romance,,2016.0,Telugu,Tollywood
Premikudu,Kala Sundeep,"Maanas N, Sanam Shetty, Shakalaka Shankar, Paruchuri Venkateswara Rao, Bhanu Chander",Love Crime,,2016.0,Telugu,Tollywood
Meeku Meere Maaku Meme,Hussain Sha Kiran,"Tarun Shetty, Avantika Mishra, Jenny Honey, Kireeti Damaraju",Romantic Comedy,,2016.0,Telugu,Tollywood
Guppedantha Prema,Vinod Lingala,"Sai Ronak, Aditi ssSingh",,,2016.0,Telugu,Tollywood
Oka Manasu,Rama Raju Gottimukkala,"Naga Shourya, Niharika Konidela, Rao Ramesh, Srinivas Avasarala",Romance,,2016.0,Telugu,Tollywood
Kundanapu Bomma,Mullapudi Vara,"Chandini Chowdary, Sudhakar Komakula, Sudheer Varma, Aalapati Lakshmi",Drama,,2016.0,Telugu,Tollywood
Rajadhi Raja,Cheran,"Sharwanand, Nithya Menen, Prakash Raj, Santhanam",Rom-com,,2016.0,Telugu,Tollywood
Arddhanaari,Bhanushanker Chowdary,"Arjun Yajath, Mouryaani",Action / Drama,,2016.0,Telugu,Tollywood
Rojulu Marayi,Murali Krishna Mudidani,"Chethan, Parwatheesham, Kruthika Jayakumar, Tejaswini, Raja Ravindra",Romance,,2016.0,Telugu,Tollywood
Antham,GSSP Kalyan,"Rashmi Gautam, Charandeep",Thriller,,2016.0,Telugu,Tollywood
Iddaram,Sudhakar Vinukonda,"Sanjeev, Sai Krupa",Romantic thriller,,2016.0,Telugu,Tollywood
Selfie Raja,G. Eshwar Reddy,"Allari Naresh, Sakshi Chaudhary, Kamna Jethmalani, Saptagiri",Comedy,,2016.0,Telugu,Tollywood
Nayaki,Goverdhan Reddy,"Trisha, Ganesh Venkatraman",Horror,,2016.0,Telugu,Tollywood
Pelli Choopulu,Tharun Bhascker Dhaassyam,"Vijay Deverakonda, Ritu Varma",Romantic comedy,,2016.0,Telugu,Tollywood
Jakkanna,Vamshi Krishna Akella,"Sunil, Mannara Chopra, Kabir Duhan Singh, Posani Krishna Murali",Comedy,,2016.0,Telugu,Tollywood
Manamantha,Chandra Sekhar Yeleti,"Mohanlal, Gouthami, Viswant Duddumpudi, Anisha Ambrose, S. P. Balasubrahmanyam",Drama,,2016.0,Telugu,Tollywood
Srirastu Subhamastu,Parasuram,"Allu Sirish, Lavanya Tripathi, Prakash Raj, Sumalatha, Rao Ramesh, Sumithra, Subbaraju",Romance,,2016.0,Telugu,Tollywood
Babu Bangaram,Maruthi Dasari,"Venkatesh, Nayanthara",Action,,2016.0,Telugu,Tollywood
Bommala Ramaram,Nishanth Pudhari,"Soori, Roopa Reddy, Priyadarshi Pullikonda, Thiruveer",Crime thriller,,2016.0,Telugu,Tollywood
Thikka,Sunil Reddy,"Sai Dharam Tej, Mannara Chopra, Rajendra Prasad",Action Comedy,,2016.0,Telugu,Tollywood
Aatadukundam Raa,G. Nageswara Reddy,"Sushanth, Sonam Bajwa",Romance,,2016.0,Telugu,Tollywood
Chuttalabbai,Veerabhadram Chowdary,"Aadi, Namitha Pramod",Action Comedy,,2016.0,Telugu,Tollywood
Banthi Poola Janaki,Nellutla Praveen Chander,"Dhanraj, Diksha Panth, Sudheer, Chandra",Comedy Thriller,,2016.0,Telugu,Tollywood
Avasaraniko Abaddam,Suresh KV,"Lokesh, Rajesh, Shashank, Geethanjali",Thriller,,2016.0,Telugu,Tollywood
Janatha Garage,Koratala Siva,"Mohanlal, Jr. NTR, Samantha Ruth Prabhu, Nithya Menon",Action,,2016.0,Telugu,Tollywood
Jyo Achyutananda,Srinivas Avasarala,"Nara Rohit, Naga Shourya, Regina Cassandra",Romantic Comedy,,2016.0,Telugu,Tollywood
Hora Hori,Teja,"Dileep Reddy, Daksha Nagarkar",Romantic Drama,,2016.0,Telugu,Tollywood
Nirmala Convent,G. Naga Koteshwar Rao,"Roshan Meka, Shriya Sharma, Nagarjuna",Romantic Comedy,,2016.0,Telugu,Tollywood
Siddhartha,K V Dayanand Reddy,"Sagar, Sakshi Chaudhary, Kota Srinivasa Rao",Action Thriller,,2016.0,Telugu,Tollywood
Majnu,Virinchi Varma,"Nani, Anu Emmanuel",Romantic Drama,,2016.0,Telugu,Tollywood
Hyper,Santosh Srinivas,"Ram Pothineni, Raashi Khanna, Sathyaraj, Rao Ramesh",Action Comedy,,2016.0,Telugu,Tollywood
Jaguar,Mahadev,"Nikhil Gowda, Deepti Sati, Jagapati Babu, Rao Ramesh, Ramya Krishna, Sampath Raj, Adithya Menon",Action,,2016.0,Telugu,Tollywood
Abhinetri,A. L. Vijay,"Prabhu Deva, Tamannaah, Sonu Sood",Horror - Thriller,,2016.0,Telugu,Tollywood
Eedu Gold Ehe,Veeru Potla,"Sunil, Richa Panai, Sushma Raj, Naresh, Puneet Issar",Romantic Drama,,2016.0,Telugu,Tollywood
Mana Oori Ramayanam,Prakash Raj,"Prakash Raj, Priyamani, Prudhviraj, Satyadev",Drama,,2016.0,Telugu,Tollywood
Premam,Chandoo Mondeti,"Naga Chaitanya, Shruti Hassan, Anupama Parameswaran",Romantic Drama,,2016.0,Telugu,Tollywood
Ism,Puri Jagannadh,"Nandamuri Kalyan Ram, Aditi Arya, Jagapati Babu",Action,,2016.0,Telugu,Tollywood
L7,Mukund Pande,"Adith Arun, Pooja Jhaveri, Vennela Kishore",Horror,,2016.0,Telugu,Tollywood
Nandini Nursing Home,P. V. Giri,"Nawin Vijay Krishna, Nithya Naresh, Shakalaka Shankar, Shravya, Jaya Prakash Reddy, Vennela Kishore",Romantic comedy,,2016.0,Telugu,Tollywood
Shankara,Thathineni Satya Prakash,"Nara Rohith, Regina Cassandra, M. S. Narayana, John Vijay, Rajeev Kanakala",Action,,2016.0,Telugu,Tollywood
Thanu Vachenanta,Venkat Kancherla,"Rashmi Gautam, Teja Kakumanu, Dhanya Balakrishna, Chalaki Chanti",Horror comedy,,2016.0,Telugu,Tollywood
Aavu Puli Madhyalo Prabhas Pelli,Ravi Pachipala,"Kalakeya Prabhakar, Ravi Teja, Ashwini Chandrasekhar",Comedy,,2016.0,Telugu,Tollywood
Manalo Okkadu,R. P. Patnaik,"R. P. Patnaik, Anita Hassanandani Reddy",Drama,,2016.0,Telugu,Tollywood
Naruda Donoruda,Mallik Ram,"Sumanth, Pallavi Subhash, Tanikella Bharani",Romantic comedy,,2016.0,Telugu,Tollywood
Sahasam Swasaga Sagipo,Gautham Menon,"Naga Chaitanya, Manjima Mohan, Baba Sehgal",Action - Romance,,2016.0,Telugu,Tollywood
Ekkadiki Pothavu Chinnavada,Vi Anand,"Nikhil Siddharth, Hebah Patel, Nandita Swetha, Avika Gor",Supernatural - Romance - Thriller,,2016.0,Telugu,Tollywood
Jayammu Nischayammu Raa,Shiva Raj Kanumuri,"Srinivasa Reddy, Shamna Kasim, Posani Krishna Murali, Sree Vishnu, Ravi Varma, Krishnudu",Comedy,,2016.0,Telugu,Tollywood
Aata,Raaj Kumar Reddy,"Shradda Das, Gayathri Iyer",Horror,,2016.0,Telugu,Tollywood
Araku Road Lo,Wassudev,"Sairam Shankar, Nikesha Patel",Action - Thriller,,2016.0,Telugu,Tollywood
Dhruva,Surender Reddy,"Ram Charan, Rakul Preet Singh, Aravind Swamy",Action - Thriller,,2016.0,Telugu,Tollywood
Meelo Evaru Koteeswarudu,E. Satthibabu,"Naveen Chandra, Shruti Sodhi, Saloni Aswani, Dhanraj, Raghu Babu, Prabhas Sreenu, Pruthviraj Balireddy",Romantic comedy,,2016.0,Telugu,Tollywood
Janaki Ramudu,T. Satish Babu,"Mouryaani, Naveen Sanjay, Arjun Yajath",Love Story,,2016.0,Telugu,Tollywood
Naanna Nenu Naa Boyfriends,Bhaskar Bandi,"Hebah Patel, Tejaswi Madivada, Noel Sean, Parvateesam, Rao Ramesh, Sana",Romantic comedy,,2016.0,Telugu,Tollywood
Saptagiri Express,Arun Pawar,"Saptagiri, Roshini Prakash, Ali, Posani Krishna Murali, Shayaji Shinde, Shakalaka Shankar",Romantic comedy,,2016.0,Telugu,Tollywood
Vangaveeti,Ram Gopal Varma,"Sandeep Kumar, Vamsi Nakkanti, Vamsi Changanti, Naina Ganguly, Kautilya",Political drama,,2016.0,Telugu,Tollywood
Sarabha,Narsimha Rao,"Aakash Kumar Sehdev, Mishti Chakravarty, Jayaprada, Nassar",Socio Fantasy,,2016.0,Telugu,Tollywood
Pittagoda,Anudeep K. V.,"Vishwadev, Punarnavi Bhupalam",Coming-Of-Age,,2016.0,Telugu,Tollywood
Appatlo Okadundevadu,Sagar K. Chandra,"Nara Rohith, Sree Vishnu, Tanya Hope, Rajeev Kanakala, Posani Krishna Murali",Action,,2016.0,Telugu,Tollywood
Karam Dosa,Trivikram Gajulapalli,"Shivakumar Ramachandravarapu, Surya Sreenivas, Y. Kasi Viswanath",Drama-Comedy-Social,,2016.0,Telugu,Tollywood
Intlo Deyyam Nakem Bhayam,G. Nageswara Reddy,"Allari Naresh, Kruthika Jayakumar, Rajendra Prasad",Comedy Horror,,2016.0,Telugu,Tollywood
Nenosta,Parand Kalyan,"Gnan Prakash, Surya Sreenivas, Priyanka Pallavi",Thriller,,2016.0,Telugu,Tollywood
Evaro Tanevaro,S. Babji,"Naveen Gautham, Sarayu, Chalapathi Rao, Priyanka",Horror/thriller,,2017.0,Telugu,Tollywood
Inkenti Nuvve Cheppu,Siva Sri,"Prashanth Bodetti, Manikanta Sunny, Pujitha, Suman",Romance,,2017.0,Telugu,Tollywood
No.1 Hero Rajendar Love Stori,Rajendar,"Rajendar, Sri Devi",Romance,,2017.0,Telugu,Tollywood
Padamati Sandhyaragam London Lo,Vamshi Muniganti,"Mirabel Stuart, Chaitu Shantharam, Shahela Rani",Romantic comedy,,2017.0,Telugu,Tollywood
Ye Rojaithey Chusaano,G. Bala,"Manoj Nandam, Suma, Smithika Acharya, Monika Singh",Erotic romance,,2017.0,Telugu,Tollywood
Khaidi No. 150,V.V. Vinayak,"Chiranjeevi, Kajal Aggarwal, Tarun Arora",Action drama,,2017.0,Telugu,Tollywood
Gautamiputra Satakarni,Krish,"Nandamuri Balakrishna, Shriya Saran, Hema Malini",Historical drama,,2017.0,Telugu,Tollywood
Head Constable Venkataramaiah,Chadalavada Srinivasa Rao,"R. Narayana Murthy, Jayasudha",Crime drama,,2017.0,Telugu,Tollywood
Shatamanam Bhavati,Satish Vegesna,"Sharwanand, Anupama Parameswaran, Prakash Raj, Jayasudha",Romantic drama,,2017.0,Telugu,Tollywood
Luckunnodu,Raj Kiran,"Manchu Vishnu, Hansika Motwani",Action/ Comedy,,2017.0,Telugu,Tollywood
Nenu Local,Trinadha Rao Nakkina,"Nani, Keerthy Suresh, Naveen Chandra, Sachin Khedekar",Romantic Comedy,,2017.0,Telugu,Tollywood
Ika..Se..Love,Dungroth Nagaraj,"Sai Ravi, Deepthi",Romance,,2017.0,Telugu,Tollywood
Om Namo Venkatesaya,K. Raghavendra Rao,"Nagarjuna Akkineni, Anushka Shetty, Jagapathi Babu, Saurabh Raj Jain",Devotional-Biographical,,2017.0,Telugu,Tollywood
Ghazi,Sankalp Reddy,"Daggubati Rana, Taapsee Pannu, Kay Kay Menon, Atul Kulkarni",War,,2017.0,Telugu,Tollywood
Vajralu Kavala Nayana,Radha Krishna,"Anil Buragani, Nikitha Bhist, Kasi Sivakumar",Comedy,,2017.0,Telugu,Tollywood
C/o Godavari,Raja Rammohan,"Deepu Naidu, Rohit Sirigiri, Shruthi Varma, Posani Krishna Murali, Prabhas Sreenu, Suman",Drama,,2017.0,Telugu,Tollywood
Winner,Gopichand Malineni,"Sai Dharam Tej, Rakul Preet Singh, Jagapati Babu",Action,,2017.0,Telugu,Tollywood
Dwaraka,Srinivas Ravindra,"Vijay Deverakonda, Pooja Jhaveri, Prakash Raj, Prudhviraj, Murali Sharma",Romance,,2017.0,Telugu,Tollywood
Gunturodu,S. K. Satya,"Manchu Manoj, Pragya Jaiswal, Rajendra Prasad, Sampath Raj, Kota Srinivasa Rao",Romance / Action,,2017.0,Telugu,Tollywood
Kittu Unnadu Jagratha,Vamsi Krishna,"Raj Tarun, Anu Emmanuel, Arbaaz Khan",Romance / Action,,2017.0,Telugu,Tollywood
Aakatayi,Rom Bhimana,"Aashish Raj, Rukshar Mir, Suman, Pradeep Rawat, Posani Krishna Murali, Brahmanandam",Action,,2017.0,Telugu,Tollywood
Chitrangada,G. Ashok,"Anjali, Sakshi Gulati, Saptagiri, Raja Ravindra",Comedy thriller,,2017.0,Telugu,Tollywood
Lakshmi Bomb,Karthikeya Gopalakrishna,"Lakshmi Manchu, Prabhakar, Posani Krishna Murali, Hema, Bharath Reddy",Comedy,,2017.0,Telugu,Tollywood
Happy Birthday,Pallela Veerareddy,"Chennamaneni Sridhar, Jyoti Sethi, Sanjjanaa, Sravan Raghavendra",Thriller,,2017.0,Telugu,Tollywood
Maa Abbayi,Kumar Vatti,"Sree Vishnu, Chitra Shukla",Romance,,2017.0,Telugu,Tollywood
Nenorakam,Sudharshan Salendra,"Sai Ram Shankar, Reshmi Menon, R. Sarath Kumar",Action,,2017.0,Telugu,Tollywood
Pichiga Nachav,V. Sesibhushan,"Sanjeev, Chetana Uttej, Nandu, Karunya",Romance,,2017.0,Telugu,Tollywood
Katamarayudu,Kishore Kumar Pardasani,"Pawan Kalyan, Shruti Hassan, Tarun Arora",Action,,2017.0,Telugu,Tollywood
Kannayya,Vipul,"Vipul, Harshita Singh Panwar",Romantic drama,,2017.0,Telugu,Tollywood
Nuvvu Evaro Nenu Evaro,Bhaskar,"Suman Shetty, Meghana Rai",Romance,,2017.0,Telugu,Tollywood
Cine Mahal - Rojuki 4 Aatalu,Laxman Varma,"Ryan Rahul, Thejaswini, Siddhansh, Jeeva",Drama,,2017.0,Telugu,Tollywood
Guru,Sudha Kongara Prasad,"Daggubati Venkatesh, Ritika Singh",Action,,2017.0,Telugu,Tollywood
Rogue,Puri Jagannadh,"Ishaan, Mannara Chopra, Angela Krislinzki, Thakur Anoop Singh, Posani Krishna Murali, Ajaz Khan",Action,,2017.0,Telugu,Tollywood
Aranyamlo,Sudarshan Reddy Palvai,"Rohit, Shalu, Charan Naidu",Horror,,2017.0,Telugu,Tollywood
Chinni Chinni Asalu Nalo Regene,Santhosh Nelanti,"Keerthi Manu, Sonia Deepti, Pavan, Thagubothu Ramesh",Romance,,2017.0,Telugu,Tollywood
Kathrina Kareena Madyalo Kamalhaasan,Ratna Korepally,"Mamatha Rahuth, Sasanka Mouli, Chithram Sreenu",Comedy,,2017.0,Telugu,Tollywood
Lakshmi Devi Samarpinchu Nede Chudandi,Jakee Atheek,"Naresh, Aamani, Akhil, Charan, Kiran, Sonu, Poonam, Srikoti, Naga Babu",Fantasy/Comedy,,2017.0,Telugu,Tollywood
Nuvvu Nenu Osey Orey,Ravichandra Kannikanti,"Arjun Mahi, Ashwini, Prudhviraj",Romance,,2017.0,Telugu,Tollywood
Saranam Gacchami,Premaraj Enumula,"Naveen Sanjay, Tanishq Tiwari, Posani Krishna Murali",Drama,,2017.0,Telugu,Tollywood
Mister,Srinu Vaitla,"Varun Tej, Lavanya Tripathi, Hebah Patel",Action,,2017.0,Telugu,Tollywood
Dhada Puttistha,Harish. E,"Vinni Viyan, Neha Deshpande, Harini, Aanya",Romantic thriller,,2017.0,Telugu,Tollywood
Iddari Madhya 18,Nani Acharya,"Ram Karthik, Bhanu Tripatri",Romance,,2017.0,Telugu,Tollywood
Lanka,Sri Muni,"Raasi, Sai Ronak, Ena Saha, Shiju, Supreeth, Leena Siddhu, Satyam Rajesh, Satha, Sudarshan",Thriller,,2017.0,Telugu,Tollywood
Lover Boy,Sanjeev Naidu,"Sanjeev Naidu, Sonia Chowdhary",Romance,,2017.0,Telugu,Tollywood
Baahubali: The Conclusion,S. S. Rajamouli,"Prabhas, Anushka Shetty, Ramya Krishna, Rana Daggubati, Tamannaah, Sathyaraj",Epic/Historical fiction,,2017.0,Telugu,Tollywood
Babu Baga Busy,Naveen Medaram,"Srinivas Avasarala, Tejaswi Madivada, Mishti Chakraborty, Sreemukhi",Comedy,,2017.0,Telugu,Tollywood
Radha,Chandra Mohan,"Sharwanand, Lavanya Tripathi, Aksha Pardasany",Masala,,2017.0,Telugu,Tollywood
Rakshaka Bhatudu,Vamsi Krishna Akella,"Richa Panai, Brahmaji, Brahmanandam, Prabhakar",Action-comedy,,2017.0,Telugu,Tollywood
Venkatapuram,Venu Madikanti,"Rahul Haridas, Mahima Makwana, Ajay",Thriller,,2017.0,Telugu,Tollywood
Keshava,Sudheer Varma,"Nikhil Siddharth, Ritu Varma, Isha Koppikar, Rao Ramesh",Action thriller,,2017.0,Telugu,Tollywood
Mixture Potlam,Sathish Kumar M. V.,"Shweta Basu Prasad, Jayanth, Geethanjali Thasya, Posani Krishna Murali, Bhanuchander",Romantic comedy,,2017.0,Telugu,Tollywood
Tik Tak,Haranath Policherla,"Haranath Policherla, Mounika, Nishi Gandha",Horror,,2017.0,Telugu,Tollywood
Gopyam,Ballem Venu Madhav,"Tharun Sharma, Indu Priya, Annapoorna",Thriller,,2017.0,Telugu,Tollywood
Neelimalai,Suryakiran Eladi,"Anand Krishna, Vrushali Gosavi, Ali, Satya Prakash",Romantic drama,,2017.0,Telugu,Tollywood
O Pilla Nee Valla,Kishore,"Krishna Chaitanya, Rajesh Rathod, Monica Singh",Romance,,2017.0,Telugu,Tollywood
Rarandoi Veduka Chudham,Kalyan Krishna Kurasala,"Naga Chaitanya, Rakul Preet Singh, Jagapathi Babu, Sampath Raj, Irshad, Vennela Kishore",Romance/Drama,,2017.0,Telugu,Tollywood
Sriramudinta Srikrishnudanta,Naresh Penta,"Sekhar Varma, Deepthi Shetty, Madhusudhanan Rao, Madhumani Nidu",Romance,,2017.0,Telugu,Tollywood
